DataInicial,DataFinal,Cd_AnoExecucao,Cd_Exercicio,Administracao,Cd_Orgao,Ds_Orgao,Cd_Unidade,Ds_Unidade,ProjetoAtividade,Ds_Projeto_Atividade,Cd_Despesa,Ds_Despesa,Sld_Orcado_Ano,Vl_Atualizado,Vl_EmpenhadoLiquido,Vl_Liquidado
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6370,Programa Municipal de Fomento à Dança- E 650,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1980000.0,840000.0,840000.0,840000.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,2102,Aquisição e Locação de Veículos para a Frota,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,571300.0,571300.0,139538.98,139538.98
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,2101,Operação e Manutenção da Frota,33903000,Material de Consumo,17000.0,17000.0,14858.0,14858.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6358,Subvenções e Contribuições a Diversas Entidades Culturais,33504300,Subvenções Sociais,165567.0,165567.0,165567.0,165567.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,2103,Aluguel de Imóveis e Despesas Correlatas,33903600,Outros Serviços de Terceiros - Pessoa Física,841000.0,873069.24,728532.83,728532.83
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6401,Fomento ao Cinema na Cidade de São Paulo,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,2872500.0,2872500.0,868000.0,868000.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6362,Convênio com a Câmara Brasileira do Livro - Serviços de Catalogação,33504300,Subvenções Sociais,23232.0,23232.0,23231.51,23231.51
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6361,Subvenção ao Museu de Arte Moderna de São Paulo,33504300,Subvenções Sociais,30969.0,30969.0,23226.26,23226.26
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,2116,Auxílio-Transporte,33904900,Auxílio-Transporte,1300000.0,1300000.0,793761.53,793761.53
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,2103,Aluguel de Imóveis e Despesas Correlatas,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,4196000.0,4196000.0,2928004.1,2928004.1
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6357,Subvenção à Sociedade Brasileira de Educação,33504300,Subvenções Sociais,13902.0,13902.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6354,Realização de Atividades Culturais,33903600,Outros Serviços de Terceiros - Pessoa Física,533000.0,533000.0,177669.54,177669.54
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6359,Convênio com a Fundação Dorina Nowill para Cegos,33504300,Subvenções Sociais,225000.0,225000.0,225000.0,225000.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6360,Contribuição à Sociedade Amigos da Cinemateca - SAC,33504300,Subvenções Sociais,227261.0,227261.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,2115,Auxílio- Refeição,33904600,Auxílio-Alimentação,3400000.0,3400000.0,2912671.05,2912671.05
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6350,Administração do Gabinete do Secretário Municipal de Cultura,44905200,Equipamentos e Material Permanente,150000.0,150000.0,94817.16,94817.16
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6350,Administração do Gabinete do Secretário Municipal de Cultura,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,790035.0,436683.37,165030.32,165030.32
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6350,Administração do Gabinete do Secretário Municipal de Cultura,33903700,Locação de Mão-de-Obra,1540000.0,1516427.66,604135.2,604135.2
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6350,Administração do Gabinete do Secretário Municipal de Cultura,33903300,Passagens e Despesas com Locomoção,100800.0,100800.0,21148.0,21148.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6350,Administração do Gabinete do Secretário Municipal de Cultura,33903000,Material de Consumo,150000.0,150000.0,65107.44,65107.44
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6350,Administração do Gabinete do Secretário Municipal de Cultura,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,6296654.0,6902100.51,6902100.51,6902100.51
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,2114,"Consumo de Água, Energia Elétrica, Gás Encanado e Telefone",33903900,Outros Serviços de Terceiros - Pessoa Jurídica,5121000.0,4375112.34,3423500.92,3423500.92
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,30,Departamento de Bibliotecas Públicas,5971,Biblioteca Mario de Andrade  - Ação Centro - BID,44905100,Obras e Instalações,11000000.0,0.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,30,Departamento de Bibliotecas Públicas,5971,Biblioteca Mario de Andrade  - Ação Centro - BID,44905200,Equipamentos e Material Permanente,4000000.0,0.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,9596,Const. Cent. Cult. c/ Bibl. Publ. e Anf. - S. Mateus - Subst,44905100,Obras e Instalações,200000.0,0.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,40,Departamento de Bibliotecas Infanto-Juvenil,9597,Construção e Implantação de BIJ Tucuruvi - Subst,44905100,Obras e Instalações,500000.0,0.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,20,Departamento de Teatros,6403,Programa Municipal de Fomento ao Teatro para a Cidade de São Paulo,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,6850000.0,7219542.2,6723652.39,6723652.39
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,20,Departamento de Teatros,5962,"Reforma, Ampliação e Construção de Teatros e Escolas Munic. de Arte",33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1100000.0,519704.99,393335.31,393335.31
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,20,Departamento de Teatros,6376,Operação e Manutenção de Teatros e Escolas Municipais de Arte,44905200,Equipamentos e Material Permanente,23627.0,23627.0,2268.0,2268.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,20,Departamento de Teatros,6376,Operação e Manutenção de Teatros e Escolas Municipais de Arte,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,154366.0,154366.0,14778.12,14778.12
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,20,Departamento de Teatros,6376,Operação e Manutenção de Teatros e Escolas Municipais de Arte,33903600,Outros Serviços de Terceiros - Pessoa Física,508380.0,508380.0,398413.66,398413.66
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,20,Departamento de Teatros,6376,Operação e Manutenção de Teatros e Escolas Municipais de Arte,33903000,Material de Consumo,23627.0,23627.0,12895.34,12895.34
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,20,Departamento de Teatros,6381,Realização de Projetos Teatrais,33903600,Outros Serviços de Terceiros - Pessoa Física,932268.0,932268.0,647003.54,647003.54
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,20,Departamento de Teatros,6381,Realização de Projetos Teatrais,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1648562.0,1779166.35,1725311.32,1725311.32
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6350,Administração do Gabinete do Secretário Municipal de Cultura,33903500,Serviços de Consultoria,169000.0,169000.0,149450.0,149450.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6370,Programa Municipal de Fomento à Dança- E 650,33903600,Outros Serviços de Terceiros - Pessoa Física,20000.0,12950.0,10000.0,10000.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6353,Aluguel de Imóveis e Despesas Correlatas - OP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,324000.0,324000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,60,Centro Cultural São Paulo,5995,Conclusão do Centro Cultural São Paulo,33909200,Despesas de Exercícios Anteriores,0.0,26212.73,26212.73,26212.73
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,70,Departamento de Ação Cultural Regionalizada,6421,Operação e Manutenção do Departamento de Ação Cultural Regionalizada,33909300,Indenizações e Restituições,0.0,33800.0,33800.0,33800.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6350,Administração do Gabinete do Secretário Municipal de Cultura,33909200,Despesas de Exercícios Anteriores,0.0,426.95,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,2103,Aluguel de Imóveis e Despesas Correlatas,33909200,Despesas de Exercícios Anteriores,0.0,24243.31,24243.31,24243.31
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,2114,"Consumo de Água, Energia Elétrica, Gás Encanado e Telefone",33909200,Despesas de Exercícios Anteriores,0.0,17636.89,17636.89,17636.89
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6354,Realização de Atividades Culturais,33909200,Despesas de Exercícios Anteriores,0.0,10700.0,10700.0,10700.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,50,Departamento do Patrimônio Histórico,6407,Administração do Departamento do Patrimônio Histórico,33909200,Despesas de Exercícios Anteriores,0.0,4989.0,4989.0,4989.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,70,Departamento de Ação Cultural Regionalizada,6421,Operação e Manutenção do Departamento de Ação Cultural Regionalizada,33909200,Despesas de Exercícios Anteriores,0.0,50000.0,50000.0,50000.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,10,Gabinete do Secretário,6370,Programa Municipal de Fomento à Dança- E 650,33909300,Indenizações e Restituições,0.0,14100.0,14100.0,14100.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,80,Departamento do Teatro Municipal,6430,Administração do Departamento do Teatro Municipal,33909200,Despesas de Exercícios Anteriores,0.0,890.22,890.22,890.22
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,25,Secretaria Municipal de Cultura,80,Departamento do Teatro Municipal,6431,Operação e Manutenção do Departamento do Teatro Municipal,33909200,Despesas de Exercícios Anteriores,0.0,11220.51,11220.51,11220.51
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6551,Locação de Veículos para a Frota de Distribuição de Alimentos,33904700,Obrigações Tributárias e Contributivas,190000.0,190000.0,143266.15,143266.15
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6554,Aquisição de Gêneros Alimentícios - PNAE/FNDE,33903000,Material de Consumo,27044391.0,26624796.64,26133012.43,26133012.43
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6555,Repasses a Entidades Filantrópicas - PNAE/FNDE,33504300,Subvenções Sociais,1555609.0,1947607.0,1862383.6,1862383.6
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6556,Apoio Suplementar  de Alimentação - QESE,33903200,Material de Distribuição Gratuita,93751000.0,21335129.0,21335118.8,21335118.8
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,2170,"Aquisição de Materiais, Equipamentos e Serviços de Informática",33903000,Material de Consumo,16765.0,16765.0,16130.75,16130.75
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,6521,Operação e Manutenção de Centros de Abastecimento Municipais,44905200,Equipamentos e Material Permanente,2000.0,2000.0,1460.82,1460.82
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6551,Locação de Veículos para a Frota de Distribuição de Alimentos,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,8975433.0,9909290.1,8612022.1,8612022.1
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6550,Administração do Departamento de Alimentação e Suprimento,44905200,Equipamentos e Material Permanente,7000.0,3000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6552,Distribuição de Alimentos aos Programas Municipais de Alimentação,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,63000000.0,53731030.57,49308621.53,49308621.53
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6552,Distribuição de Alimentos aos Programas Municipais de Alimentação,33903000,Material de Consumo,78587954.0,58941941.66,51416068.44,51416068.44
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6552,Distribuição de Alimentos aos Programas Municipais de Alimentação,33903200,Material de Distribuição Gratuita,9856000.0,19622142.9,14870724.5,14870724.5
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6550,Administração do Departamento de Alimentação e Suprimento,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,898164.0,3302604.45,3302604.45,3302604.45
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6550,Administração do Departamento de Alimentação e Suprimento,33903700,Locação de Mão-de-Obra,469000.0,488531.01,312610.28,312610.28
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6550,Administração do Departamento de Alimentação e Suprimento,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,83552.0,74020.99,47895.38,47895.38
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6542,Campanha de Alimentos Mais Barato,44905200,Equipamentos e Material Permanente,3000.0,3000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6542,Campanha de Alimentos Mais Barato,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,2236.0,2236.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6542,Campanha de Alimentos Mais Barato,33903000,Material de Consumo,4000.0,4000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6541,Hortas Comunitárias - E 476,44905200,Equipamentos e Material Permanente,102000.0,0.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6540,Administração da Supervisão Geral de Abastecimento,44905200,Equipamentos e Material Permanente,1000.0,1000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6540,Administração da Supervisão Geral de Abastecimento,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1000.0,1000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6540,Administração da Supervisão Geral de Abastecimento,33903600,Outros Serviços de Terceiros - Pessoa Física,2343.0,0.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6540,Administração da Supervisão Geral de Abastecimento,33903000,Material de Consumo,5000.0,3683.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6540,Administração da Supervisão Geral de Abastecimento,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,521996.0,521995.34,480454.81,480454.81
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6541,Hortas Comunitárias - E 476,33903000,Material de Consumo,5184.0,7184.0,7152.99,7152.99
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,6520,Administração da Supervisão Geral de Operações,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,6595376.0,3962393.43,3962393.43,3962393.43
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,6520,Administração da Supervisão Geral de Operações,33903000,Material de Consumo,10000.0,5000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,6520,Administração da Supervisão Geral de Operações,33903600,Outros Serviços de Terceiros - Pessoa Física,1000.0,1000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,6520,Administração da Supervisão Geral de Operações,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,5911.0,5911.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,6520,Administração da Supervisão Geral de Operações,44905200,Equipamentos e Material Permanente,10000.0,6000.0,1754.0,1754.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,6521,Operação e Manutenção de Centros de Abastecimento Municipais,33903300,Passagens e Despesas com Locomoção,16200.0,16200.0,2584.0,2584.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,6521,Operação e Manutenção de Centros de Abastecimento Municipais,33903700,Locação de Mão-de-Obra,181430.0,181430.0,120048.48,120048.48
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,6521,Operação e Manutenção de Centros de Abastecimento Municipais,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,9000.0,9000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,6521,Operação e Manutenção de Centros de Abastecimento Municipais,33903000,Material de Consumo,5000.0,3000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,40,Departamento de Apoio e Desenvolvimento,6530,Administração do Departamento de Apoio e Desenvolvimento,44905200,Equipamentos e Material Permanente,11840.0,7840.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,40,Departamento de Apoio e Desenvolvimento,6530,Administração do Departamento de Apoio e Desenvolvimento,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,9000.0,9000.0,959.0,959.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,40,Departamento de Apoio e Desenvolvimento,6530,Administração do Departamento de Apoio e Desenvolvimento,33903000,Material de Consumo,35000.0,30000.0,16816.36,16816.36
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,40,Departamento de Apoio e Desenvolvimento,6530,Administração do Departamento de Apoio e Desenvolvimento,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,1068849.0,877642.21,877642.21,877642.21
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6550,Administração do Departamento de Alimentação e Suprimento,33903000,Material de Consumo,25200.0,19200.0,11667.3,11667.3
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,10,Gabinete do Secretário,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1000.0,1000.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6546,Aproveitamento Integral dos Alimentos,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1026.0,1026.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6547,Banco de Alimentos,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1026.0,1026.0,300.0,300.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,10,Gabinete do Secretário,6502,Apoio Emergencial a Desabrigados,33903200,Material de Distribuição Gratuita,10264.0,10264.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,10,Gabinete do Secretário,2170,"Aquisição de Materiais, Equipamentos e Serviços de Informática",33903000,Material de Consumo,120000.0,120000.0,41819.32,41819.32
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,30,Supervisão Geral de Operações,2170,"Aquisição de Materiais, Equipamentos e Serviços de Informática",33903000,Material de Consumo,2500.0,2500.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,40,Departamento de Apoio e Desenvolvimento,2170,"Aquisição de Materiais, Equipamentos e Serviços de Informática",33903000,Material de Consumo,5132.0,5132.0,2208.0,2208.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,50,Supervisão Geral de Abastecimento,6545,Restaurante Popular,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1026.0,1026.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,10,Gabinete do Secretário,2108,Fornecimento de Combustíveis,33903000,Material de Consumo,46598.0,66598.0,64358.89,64358.89
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,10,Gabinete do Secretário,2101,Operação e Manutenção da Frota,33903000,Material de Consumo,40479.0,20479.0,1482.0,1482.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,10,Gabinete do Secretário,2101,Operação e Manutenção da Frota,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,5760.0,5760.0,1646.57,1646.57
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,10,Gabinete do Secretário,2101,Operação e Manutenção da Frota,44905200,Equipamentos e Material Permanente,2000.0,0.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6556,Apoio Suplementar  de Alimentação - QESE,33903200,Material de Distribuição Gratuita,0.0,46311595.36,46311546.6,46311546.6
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,10,Gabinete do Secretário,5838,Qualificação de Espaços Sociais,33909200,Despesas de Exercícios Anteriores,0.0,0.0,0.0,0.0
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,60,Departamento de Alimentação e Suprimento,6555,Repasses a Entidades Filantrópicas - PNAE/FNDE,33909300,Indenizações e Restituições,0.0,27596.36,27596.36,27596.36
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,40,Departamento de Apoio e Desenvolvimento,7000,Ampliação e Reforma das Unidades da SEMAB,33903500,Serviços de Consultoria,240000.0,1029803.05,865924.62,865924.62
2004-01-01,2004-12-31 23:59:59,2004.0,2004.0,Direta,26,Secretaria Municipal de Abastecimento,40,Departamento de Apoio e Desenvolvimento,7000,Ampliação e Reforma das Unidades da SEMAB,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,60000.0,0.0,0.0,0.0
