datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,sigla_orgao,ds_orgao,cd_unidade,ds_unidade,cd_funcao,ds_funcao,cd_subfuncao,ds_subfuncao,cd_programa,ds_programa,tp_projeto_atividade,cd_projeto_atividade,pa,papa,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,cd_fonte,ds_fonte,sld_orcado_ano,vl_atualizado,vl_congeladoliquido,vl_reservado,vl_cancelado,vl_reservadoliquido,vl_empenhado,vl_anulado,vl_empenhadoliquido,vl_liquidado,vl_pago
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,367 ,Educação Especial,1125,Acesso à educação e qualidade do ensino - Educação especial,2,862,Atividades,Atividades,2862,Operação e Manutenção da Educação Especial,33903000,Material de Consumo,00,Tesouro Municipal,30000.0,12862.0,0.0,14940.33,4810.04,10130.29,13827.9,3697.61,10130.29,10080.37,10080.37
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,367 ,Educação Especial,1125,Acesso à educação e qualidade do ensino - Educação especial,2,862,Atividades,Atividades,2862,Operação e Manutenção da Educação Especial,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,89356.0,49433.89,0.0,71911.7,32477.81,39433.89,50090.0,10656.11,39433.89,33549.74,33021.77
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,367 ,Educação Especial,1125,Acesso à educação e qualidade do ensino - Educação especial,2,862,Atividades,Atividades,2862,Operação e Manutenção da Educação Especial,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,15000.0,15000.0,0.0,18108.0,11949.0,6159.0,6159.0,0.0,6159.0,141.0,141.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,367 ,Educação Especial,1125,Acesso à educação e qualidade do ensino - Educação especial,2,862,Atividades,Atividades,2862,Operação e Manutenção da Educação Especial,33903600,Outros Serviços de Terceiros - Pessoa Física,00,Tesouro Municipal,101500.0,96896.8,0.0,106206.0,9309.2,96896.8,96896.8,0.0,96896.8,81444.56,81444.56
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,367 ,Educação Especial,1125,Acesso à educação e qualidade do ensino - Educação especial,2,862,Atividades,Atividades,2862,Operação e Manutenção da Educação Especial,33904700,Obrigações Tributárias e Contributivas,00,Tesouro Municipal,20300.0,20300.0,0.0,20300.0,0.0,20300.0,20300.0,0.0,20300.0,20086.64,18282.64
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,122 ,Administração Geral,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,824,Atividades,Atividades,2824,Apoio Didático-Pedagógico Educacional,33903000,Material de Consumo,00,Tesouro Municipal,12330.0,11564.54,0.0,14560.18,2995.64,11564.54,11564.54,0.0,11564.54,11564.54,11564.54
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,122 ,Administração Geral,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,824,Atividades,Atividades,2824,Apoio Didático-Pedagógico Educacional,33903100,"Premiações Culturais, Artísticas, Científicas, Desport. e Outras",00,Tesouro Municipal,11559.0,8134.8,0.0,8134.8,0.0,8134.8,8134.8,0.0,8134.8,8134.8,8134.8
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,122 ,Administração Geral,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,824,Atividades,Atividades,2824,Apoio Didático-Pedagógico Educacional,33903200,"Material, Bem ou Serviço para Distribuição Gratuita",00,Tesouro Municipal,4624.0,4130.0,0.0,7973.0,3843.0,4130.0,4130.0,0.0,4130.0,4130.0,4130.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,122 ,Administração Geral,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,824,Atividades,Atividades,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,539420.0,530949.46,0.0,534792.46,14089.0,520703.46,530949.46,10246.0,520703.46,473143.46,276343.46
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,122 ,Administração Geral,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,824,Atividades,Atividades,2824,Apoio Didático-Pedagógico Educacional,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,11790.0,3181.4,0.0,3181.4,0.0,3181.4,3181.4,0.0,3181.4,3181.4,3181.4
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,128 ,Formação de Recursos Humanos,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,831,Atividades,Atividades,2831,Formação e Aperfeiçoamento dos Profissionais da Educação,33903000,Material de Consumo,00,Tesouro Municipal,57795.0,32565.9,0.0,38827.2,6261.3,32565.9,32565.9,0.0,32565.9,32295.9,32295.9
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,128 ,Formação de Recursos Humanos,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,831,Atividades,Atividades,2831,Formação e Aperfeiçoamento dos Profissionais da Educação,33903600,Outros Serviços de Terceiros - Pessoa Física,00,Tesouro Municipal,23000.0,21980.0,0.0,21980.0,0.0,21980.0,21980.0,0.0,21980.0,21980.0,21980.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,128 ,Formação de Recursos Humanos,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,831,Atividades,Atividades,2831,Formação e Aperfeiçoamento dos Profissionais da Educação,33904700,Obrigações Tributárias e Contributivas,00,Tesouro Municipal,4600.0,4600.0,0.0,4600.0,0.0,4600.0,9200.0,4600.0,4600.0,2578.08,0.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,122 ,Administração Geral,2610,Suporte administrativo,2,855,Atividades,Atividades,2855,Administração da Diretoria Regional de Educação,33903000,Material de Consumo,00,Tesouro Municipal,57798.0,55659.2,0.0,78996.13,25889.37,53106.76,54936.76,1830.0,53106.76,52755.76,52755.76
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,122 ,Administração Geral,2610,Suporte administrativo,2,855,Atividades,Atividades,2855,Administração da Diretoria Regional de Educação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,2000000.0,1979487.97,0.0,3310135.24,1456259.95,1853875.29,2106409.82,252534.53,1853875.29,1477465.22,1470093.83
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,122 ,Administração Geral,2610,Suporte administrativo,2,855,Atividades,Atividades,2855,Administração da Diretoria Regional de Educação,33904700,Obrigações Tributárias e Contributivas,00,Tesouro Municipal,24000.0,24000.0,0.0,24000.0,0.0,24000.0,24000.0,0.0,24000.0,20642.95,18801.49
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,122 ,Administração Geral,2610,Suporte administrativo,2,855,Atividades,Atividades,2855,Administração da Diretoria Regional de Educação,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,50000.0,1870.0,0.0,8917.0,7047.0,1870.0,1870.0,0.0,1870.0,1870.0,1870.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,17,Diretoria Regional de Educação - Penha,12,Educação,126 ,Tecnologia da Informação,2620,Sistema de informação e processamento de dados,2,818,Atividades,Atividades,2818,"Aquisição de Materiais, Equipamentos e Serviços de Informática e Comunicação da SME",33903000,Material de Consumo,00,Tesouro Municipal,16739.0,2871.5,0.0,2983.0,111.5,2871.5,2871.5,0.0,2871.5,2871.5,2871.5
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,825,Atividades,Atividades,2825,Convênios para Operação e Manutenção de CEIs e Creches,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,50900000.0,56921712.56,0.0,76357193.66,19551438.4,56805755.26,66742230.77,9936475.51,56805755.26,55000358.69,54993400.69
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,837,Atividades,Atividades,2837,Operação e Manutenção de Escolas Municipais de Educação Infantil,33903000,Material de Consumo,00,Tesouro Municipal,390000.0,185775.09,0.0,203800.27,44835.83,158964.44,212528.6,53564.16,158964.44,143457.24,143457.24
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,837,Atividades,Atividades,2837,Operação e Manutenção de Escolas Municipais de Educação Infantil,33903700,Locação de Mão-de-Obra,00,Tesouro Municipal,310822.0,71760.75,0.0,208509.9,136749.15,71760.75,89462.47,17701.72,71760.75,59717.78,59717.78
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,837,Atividades,Atividades,2837,Operação e Manutenção de Escolas Municipais de Educação Infantil,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,3500000.0,3459393.53,0.0,4106779.09,705406.5,3401372.59,4060271.83,658899.24,3401372.59,2737962.09,2728998.33
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,837,Atividades,Atividades,2837,Operação e Manutenção de Escolas Municipais de Educação Infantil,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,58600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,837,Atividades,Atividades,2837,Operação e Manutenção de Escolas Municipais de Educação Infantil,33903600,Outros Serviços de Terceiros - Pessoa Física,00,Tesouro Municipal,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,845,Atividades,Atividades,2845,Operação e Manutenção de Centros de Educação Infantil,33903000,Material de Consumo,00,Tesouro Municipal,360000.0,304860.45,0.0,326629.32,163079.02,163550.3,185930.34,22380.04,163550.3,151507.1,151507.1
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,845,Atividades,Atividades,2845,Operação e Manutenção de Centros de Educação Infantil,33903700,Locação de Mão-de-Obra,00,Tesouro Municipal,393284.0,341510.26,0.0,425744.54,84234.28,341510.26,425744.54,84234.28,341510.26,279058.42,279058.42
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,845,Atividades,Atividades,2845,Operação e Manutenção de Centros de Educação Infantil,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,1813689.0,1345438.54,0.0,2035157.31,764718.77,1270438.54,1942321.56,671883.02,1270438.54,927891.93,920220.11
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,845,Atividades,Atividades,2845,Operação e Manutenção de Centros de Educação Infantil,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,38600.0,2998.0,0.0,2998.0,0.0,2998.0,2998.0,0.0,2998.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,841,Atividades,Atividades,2841,Autonomia e Gestão Democrática dos Recursos na Rede Escolar - APM/PTRF - EI,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,802180.0,857495.8,0.0,998893.4,141397.6,857495.8,866224.0,8728.2,857495.8,857495.8,857495.8
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,365 ,Educação Infantil,1121,Acesso à educação e qualidade do ensino - Educação infantil,2,841,Atividades,Atividades,2841,Autonomia e Gestão Democrática dos Recursos na Rede Escolar - APM/PTRF - EI,44505200,Equipamentos e Material Permanente,00,Tesouro Municipal,200545.0,140982.2,0.0,178775.5,37793.3,140982.2,141952.0,969.8,140982.2,140982.2,140982.2
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,361 ,Ensino Fundamental,1122,Acesso à educação e qualidade do ensino - Ensino fundamental,2,842,Atividades,Atividades,2842,Operação e Manutenção do Ensino Fundamental,33903000,Material de Consumo,00,Tesouro Municipal,510000.0,316322.85,0.0,759165.5,497065.05,262100.45,340371.17,78270.72,262100.45,236736.45,236736.45
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,361 ,Ensino Fundamental,1122,Acesso à educação e qualidade do ensino - Ensino fundamental,2,842,Atividades,Atividades,2842,Operação e Manutenção do Ensino Fundamental,33903700,Locação de Mão-de-Obra,00,Tesouro Municipal,310867.0,269713.36,0.0,336245.92,66532.56,269713.36,336245.92,66532.56,269713.36,224448.96,224448.96
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,361 ,Ensino Fundamental,1122,Acesso à educação e qualidade do ensino - Ensino fundamental,2,842,Atividades,Atividades,2842,Operação e Manutenção do Ensino Fundamental,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,4300000.0,3663417.8,0.0,4726565.79,1202147.64,3524418.15,4937382.55,1412964.4,3524418.15,2725546.46,2708853.27
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,361 ,Ensino Fundamental,1122,Acesso à educação e qualidade do ensino - Ensino fundamental,2,842,Atividades,Atividades,2842,Operação e Manutenção do Ensino Fundamental,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,361 ,Ensino Fundamental,1122,Acesso à educação e qualidade do ensino - Ensino fundamental,2,840,Atividades,Atividades,2840,Autonomia e Gestão Democrática dos Recursos na Rede Escolar- APM/PTRF - EF,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,1070908.0,1261089.6,0.0,1306190.2,45100.6,1261089.6,1261089.6,0.0,1261089.6,1261089.6,1261089.6
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,361 ,Ensino Fundamental,1122,Acesso à educação e qualidade do ensino - Ensino fundamental,2,840,Atividades,Atividades,2840,Autonomia e Gestão Democrática dos Recursos na Rede Escolar- APM/PTRF - EF,44505200,Equipamentos e Material Permanente,00,Tesouro Municipal,267728.0,230993.4,0.0,243371.4,12378.0,230993.4,233551.8,2558.4,230993.4,230993.4,230993.4
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,361 ,Ensino Fundamental,1123,Acesso à educação e qualidade do ensino - Educação de jovens e adultos,2,826,Atividades,Atividades,2826,Alfabetização de Jovens e Adultos,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,377208.0,388112.0,0.0,394440.05,8092.85,386347.2,388375.2,2028.0,386347.2,283372.6,283372.6
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,361 ,Ensino Fundamental,1123,Acesso à educação e qualidade do ensino - Educação de jovens e adultos,2,857,Atividades,Atividades,2857,Oper. e Manut. de Centros Mun. de Educação de Jov. e Adultos-CIEJA's,33903000,Material de Consumo,00,Tesouro Municipal,15000.0,6601.28,0.0,6846.8,245.52,6601.28,7631.36,1030.08,6601.28,6275.28,6275.28
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,361 ,Ensino Fundamental,1123,Acesso à educação e qualidade do ensino - Educação de jovens e adultos,2,857,Atividades,Atividades,2857,Oper. e Manut. de Centros Mun. de Educação de Jov. e Adultos-CIEJA's,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,76000.0,43580.57,0.0,53500.0,18919.43,34580.57,53500.0,18919.43,34580.57,22857.48,22486.63
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,361 ,Ensino Fundamental,1123,Acesso à educação e qualidade do ensino - Educação de jovens e adultos,2,857,Atividades,Atividades,2857,Oper. e Manut. de Centros Mun. de Educação de Jov. e Adultos-CIEJA's,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,122 ,Administração Geral,1124,Acesso à educação e qualidade do ensino - Educação integrada,2,851,Atividades,Atividades,2851,Operação e Manutenção dos Centros Educacionais Unificados,33903000,Material de Consumo,00,Tesouro Municipal,100000.0,100000.0,0.0,85109.31,2345.86,82763.45,85813.61,3050.16,82763.45,59205.45,59205.45
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,122 ,Administração Geral,1124,Acesso à educação e qualidade do ensino - Educação integrada,2,851,Atividades,Atividades,2851,Operação e Manutenção dos Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,2000000.0,1632359.12,0.0,2154522.88,544758.94,1609763.94,2163165.32,553401.38,1609763.94,1106624.75,1089127.92
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,122 ,Administração Geral,1124,Acesso à educação e qualidade do ensino - Educação integrada,2,851,Atividades,Atividades,2851,Operação e Manutenção dos Centros Educacionais Unificados,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,34200.0,11220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,122 ,Administração Geral,1124,Acesso à educação e qualidade do ensino - Educação integrada,2,839,Atividades,Atividades,2839,Autonomia e Gestão Democrática dos Recursos na Rede Escolar- APM/PTRF - CEU,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,48890.0,24445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,122 ,Administração Geral,1124,Acesso à educação e qualidade do ensino - Educação integrada,2,839,Atividades,Atividades,2839,Autonomia e Gestão Democrática dos Recursos na Rede Escolar- APM/PTRF - CEU,44505200,Equipamentos e Material Permanente,00,Tesouro Municipal,13340.0,6670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,367 ,Educação Especial,1125,Acesso à educação e qualidade do ensino - Educação especial,2,862,Atividades,Atividades,2862,Operação e Manutenção da Educação Especial,33903000,Material de Consumo,00,Tesouro Municipal,20000.0,14514.24,0.0,16520.96,2006.72,14514.24,15999.42,1485.18,14514.24,14506.24,14506.24
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,367 ,Educação Especial,1125,Acesso à educação e qualidade do ensino - Educação especial,2,862,Atividades,Atividades,2862,Operação e Manutenção da Educação Especial,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,94000.0,78796.93,0.0,108705.04,31908.11,76796.93,94232.52,17435.59,76796.93,57695.4,56870.61
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,367 ,Educação Especial,1125,Acesso à educação e qualidade do ensino - Educação especial,2,862,Atividades,Atividades,2862,Operação e Manutenção da Educação Especial,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,40800.0,6540.0,0.0,6540.0,3290.0,3250.0,13080.0,9830.0,3250.0,3250.0,3250.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,122 ,Administração Geral,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,824,Atividades,Atividades,2824,Apoio Didático-Pedagógico Educacional,33903000,Material de Consumo,00,Tesouro Municipal,40000.0,22878.58,0.0,22878.58,0.0,22878.58,22878.58,0.0,22878.58,22878.58,22878.58
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,122 ,Administração Geral,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,824,Atividades,Atividades,2824,Apoio Didático-Pedagógico Educacional,33903100,"Premiações Culturais, Artísticas, Científicas, Desport. e Outras",00,Tesouro Municipal,10000.0,6810.0,0.0,6810.0,0.0,6810.0,6810.0,0.0,6810.0,6810.0,6810.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,122 ,Administração Geral,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,824,Atividades,Atividades,2824,Apoio Didático-Pedagógico Educacional,33903200,"Material, Bem ou Serviço para Distribuição Gratuita",00,Tesouro Municipal,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,122 ,Administração Geral,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,824,Atividades,Atividades,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,500000.0,499528.0,0.0,499528.0,0.0,499528.0,499528.0,0.0,499528.0,302249.02,302249.02
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,122 ,Administração Geral,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,824,Atividades,Atividades,2824,Apoio Didático-Pedagógico Educacional,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,30000.0,7085.0,0.0,5780.0,0.0,5780.0,5780.0,0.0,5780.0,1980.0,1980.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,128 ,Formação de Recursos Humanos,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,831,Atividades,Atividades,2831,Formação e Aperfeiçoamento dos Profissionais da Educação,33903000,Material de Consumo,00,Tesouro Municipal,10000.0,10000.0,0.0,9882.25,0.0,9882.25,14590.25,4708.0,9882.25,9882.25,9882.25
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,128 ,Formação de Recursos Humanos,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,831,Atividades,Atividades,2831,Formação e Aperfeiçoamento dos Profissionais da Educação,33903600,Outros Serviços de Terceiros - Pessoa Física,00,Tesouro Municipal,10000.0,29360.0,0.0,22260.0,0.0,22260.0,25560.0,3300.0,22260.0,17460.0,13860.0
2013-01-01,2013-12-31,2013,2013,Direta,16,SME,Secretaria Municipal de Educação,18,Diretoria Regional de Educação - Santo Amaro,12,Educação,128 ,Formação de Recursos Humanos,1127,"Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino",2,831,Atividades,Atividades,2831,Formação e Aperfeiçoamento dos Profissionais da Educação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,30000.0,30000.0,0.0,25722.4,5400.0,20322.4,20322.4,0.0,20322.4,20322.4,20322.4
