datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,sigla_orgao,ds_orgao,cd_unidade,ds_unidade,cd_funcao,ds_funcao,cd_subfuncao,ds_subfuncao,cd_programa,ds_programa,pa,papa,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,categoria_despesa,ds_categoria,grupo_despesa,ds_grupo,cd_modalidade,ds_modalidade,cd_elemento,cd_fonte,ds_fonte,sld_orcado_ano,vl_atualizado,vl_congeladoliquido,vl_reservado,vl_cancelado,vl_reservadoliquido,vl_empenhado,vl_anulado,vl_empenhadoliquido,vl_liquidado,vl_pago,dataextracao
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1103,"E2118 - Instalação de Equipamentos de Ginástica na Prç. Maria Madalena Ribeiro Porto - R. Emílio Bramante com a Rua Criseida, na Praça da R. Francisco de Holanda com a R. Frei Jerônimo da Graça e no final da R. Lodeve, CEP: 05781-220",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,150000.0,150000.0,0.0,146574.97,217.2,146357.77,146357.77,0.0,146357.77,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1104,"E2119 - Reforma e Melhoramento de Praça e Vielas: Praça da R. Sebastião Meira Barros, CEP: 05889-400, Reforma de duas Escadarias na R. Vila Caiz - CEP: 05777-170 e Viela na R. Ogimaga com acesso ao Campo do CDC Jardim São Januário",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,220000.0,220000.0,0.0,219819.51,0.0,219819.51,219819.51,0.0,219819.51,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1143,E2384 - Reforma e Melhoramento na Praça da Rua Luiza Todi X Rua Estoris - Jd. Irene - Campo Limpo,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,30000.0,30000.0,0.0,29998.34,29998.34,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1170,"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,0.0,324275.99,0.0,324275.99,0.0,324275.99,324275.99,0.0,324275.99,310905.1,310905.1,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1170,"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,4400014.0,2071109.48,0.0,2676911.2,766433.34,1910477.86,1910477.86,0.0,1910477.86,998213.35,998213.35,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1170,"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras",44909200,Despesas de Exercícios Anteriores,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,1864974.29,0.0,1957790.84,92816.55,1864974.29,1864974.29,0.0,1864974.29,1864974.29,1864974.29,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1270,"E2120 - Melhorias no Campo da Rua Pacuã, nº 101, no Conjunto Chico Mendes, no Jd. Comercial - SP/CL",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1320,"E2174 - Reforma Vestiário e Manutenção de Iluminação - CDC José Pio Soares - Rua Manuel Bordalo Pinheiro, 277 - Parque Santo Antônio",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1322,E2172 - Implantação de Grama Sintética - CDC Parque Independência,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3006,Direitos da pessoa com deficiência,Projeto,Projeto,1169,Reforma e Acessibilidade em Passeios Públicos,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1389724.0,1389724.0,1389724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1137,Pavimentação e Recapeamento de Vias,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,3733796.0,2983796.0,49843.37,2933952.63,293395.26,2640557.37,2882349.06,241791.69,2640557.37,2640557.37,2640557.37,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2341,Manutenção de vias e áreas públicas,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,1000000.0,891868.0,194558.64,702244.24,268475.51,433768.73,442398.83,8630.1,433768.73,433768.73,433768.73,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2341,Manutenção de vias e áreas públicas,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,4443300.0,6301717.33,0.0,6699228.2,494637.01,6204591.19,6345977.9,141386.71,6204591.19,5304480.68,5294028.18,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2341,Manutenção de vias e áreas públicas,33909200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,273223.97,0.0,273223.97,0.1,273223.87,273223.97,0.1,273223.87,273223.87,273223.87,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2366,Conservação de áreas verdes e vegetação arbórea,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,4404632.0,4067196.08,0.0,4521797.83,656389.79,3865408.04,3865408.04,0.0,3865408.04,3406997.41,3406997.41,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Atividade,Atividade,2366,Conservação de áreas verdes e vegetação arbórea,33909200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,293032.18,0.0,293032.12,0.0,293032.12,293032.12,0.0,293032.12,293032.12,293032.12,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,17,Saneamento,512,Saneamento Básico Urbano,3008,Melhoria da drenagem urbana e proteção das bacias hidrográficas,Atividade,Atividade,2367,Manutenção de sistemas de drenagem,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,1000000.0,309451.63,0.0,113709.61,0.0,113709.61,113709.61,0.0,113709.61,113709.61,113709.61,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,17,Saneamento,512,Saneamento Básico Urbano,3008,Melhoria da drenagem urbana e proteção das bacias hidrográficas,Atividade,Atividade,2367,Manutenção de sistemas de drenagem,33903700,Locação de Mão-de-Obra,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,37,0,Tesouro Municipal,0.0,991040.39,0.0,1135737.31,144696.92,991040.39,1062023.39,70983.0,991040.39,907277.7,907277.7,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,17,Saneamento,512,Saneamento Básico Urbano,3008,Melhoria da drenagem urbana e proteção das bacias hidrográficas,Atividade,Atividade,2367,Manutenção de sistemas de drenagem,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,6626331.0,9368548.93,0.0,9715456.09,361396.36,9354059.73,9849346.68,495286.95,9354059.73,8308141.66,8307533.63,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,57,SP-CL,Subprefeitura Campo Limpo,10,Administração da Subprefeitura,17,Saneamento,512,Saneamento Básico Urbano,3008,Melhoria da drenagem urbana e proteção das bacias hidrográficas,Atividade,Atividade,2367,Manutenção de sistemas de drenagem,33909200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,719608.18,0.0,719605.37,0.01,719605.36,829709.59,110104.23,719605.36,719605.36,719605.36,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,4,Administração,122,Administração Geral,3012,"Participação, transparência e controle social da administração pública",Atividade,Atividade,2803,Operação e Manutenção dos Conselhos e Espaços Participativos Municipais,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,11073.0,11073.0,221.46,3263.83,1650.83,1613.0,1613.0,0.0,1613.0,1613.0,1613.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,4,Administração,122,Administração Geral,3012,"Participação, transparência e controle social da administração pública",Atividade,Atividade,2803,Operação e Manutenção dos Conselhos e Espaços Participativos Municipais,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,30000.0,30000.0,600.0,2192.0,56.0,2136.0,2136.0,0.0,2136.0,2136.0,2136.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,0,Tesouro Municipal,9929731.0,9590100.03,0.0,9577695.55,0.0,9577695.55,9577695.55,0.0,9577695.55,9577695.55,9577695.55,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,67500.0,73120.67,0.0,122501.76,49422.23,73079.53,73079.53,0.0,73079.53,69794.53,69794.53,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,3227923.0,3249923.0,0.0,4245630.62,1010006.27,3235624.35,3409458.91,173834.56,3235624.35,2880890.58,2848121.31,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904600,Auxílio-Alimentação,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,0,Tesouro Municipal,885610.0,885610.0,0.0,829223.26,0.0,829223.26,829223.26,0.0,829223.26,829223.26,829223.26,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33904700,Obrigações Tributárias e Contributivas,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,47,0,Tesouro Municipal,29448.0,29448.0,588.96,52304.22,23445.28,28858.94,76474.62,47615.68,28858.94,13225.29,10071.2,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904900,Auxílio-Transporte,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,49,0,Tesouro Municipal,212643.0,212643.0,0.0,193111.94,0.0,193111.94,193111.94,0.0,193111.94,193111.94,193111.94,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,47986.0,147986.0,47986.0,93615.28,17939.8,75675.48,75675.48,0.0,75675.48,63000.0,63000.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3011,Modernização e descentralização da gestão e prestação de serviços,Projeto,Projeto,1174,"Construção, Ampliação e Reforma de Equipamentos das Subprefeituras",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,252000.0,152000.0,2000.0,149813.1,0.0,149813.1,149813.1,0.0,149813.1,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3011,Modernização e descentralização da gestão e prestação de serviços,Projeto,Projeto,1288,E2412 - Manutenção e Melhoramentos em Próprios Municipais - SP-M'Boi Mirim,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,150000.0,150000.0,0.0,149972.88,1162.58,148810.3,148810.3,0.0,148810.3,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1067,E3089 - Urbanização de Praça Raimundo Braz Sobrinho com Implantação de Equipamentos para Ginástica,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1068,E3089 - Urbanização de Praça entre a Rua Renato da Cunha e Rua Letícia com Implantação de Equipamentos para Ginástica,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1069,E3089 - Urbanização de Praça Reginaldo Alves do Amaral com Implantação de Equipamentos para Ginástica,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1080,"E3089 - Reforma da Área de Lazer Localizado na Avenida Irece, Nº 19 Parque Europa - Sub. M' Boi Mirim",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1081,E3089 - Requalificação do Espaço Público Municipal na Rua Gonçalo Pinto Nº 01 Jardim Monte Azul - Sub. M' Boi Mirim,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1082,E3089 - Reforma da Área de Lazer Localizada na Rua Cocal sem Número - Jardim São Joaquim - Sub.M'Boi Mirim,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1083,E3089 - Reforma da Área de Lazer Localizada na Rua Gil de Siloe - Sub. M' Boi Mirim,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1084,E3089 - Reforma da Área de Lazer Localizado na Rua Viscardo Velluzzsem Número Vila Bela Vista - Subp. M' Boi Mirim,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1107,"E2123 - Implantação de Equipamentos de Ginástica na Praça Localizada na Rua Renê Castera, no Jardim Horizonte Azul/Jardim Ângela - CEP 04963-160",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1170,"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,0.0,200000.0,0.0,199947.61,3099.96,196847.65,196847.65,0.0,196847.65,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1170,"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,4509285.0,5949247.25,2098496.1,4183103.44,724173.93,3458929.51,3458929.51,0.0,3458929.51,1914283.53,1511121.6,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1287,E2387 - Reforma (Fechamento com Alambrado) do Campinho na Rua São Paulo S/Nº,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3006,Direitos da pessoa com deficiência,Projeto,Projeto,1169,Reforma e Acessibilidade em Passeios Públicos,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1227833.0,1227833.0,1227833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Direta,58,SP-MB,Subprefeitura M´Boi Mirim,10,Administração da Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Projeto,Projeto,1137,Pavimentação e Recapeamento de Vias,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,4270151.0,4070151.0,4070151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
