datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,ds_orgao,cd_unidade,ds_unidade,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,sld_orcado_ano,vl_atualizado,vl_empenhadoliquido,vl_liquidado
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1850,Construção do CEU Butantã,44905100,Obras e Instalações,4980000.0,13330214.59,13330214.59,13259336.01
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1851,Construção do CEU Monte Azul,44905100,Obras e Instalações,4570000.0,6892771.78,6892771.78,6842804.3
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1852,Construção do CEU Três Lagos,44905100,Obras e Instalações,4080000.0,13624158.83,13624158.83,13240858.1
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1856,Construção do  CEU Navegantes,44905100,Obras e Instalações,4025000.0,15112045.31,15112045.31,14876401.38
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1857,Construção do  CEU Alvarenga,44905100,Obras e Instalações,5545000.0,15043511.19,15043511.19,14654925.75
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1858,Construção do CEU Perus,44905100,Obras e Instalações,3595000.0,11202109.16,11202109.16,10523005.49
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1859,Construção do CEU Aricanduva,44905100,Obras e Instalações,4270000.0,12069014.27,12069014.27,11336610.98
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1860,Construção do CEU Capão Redondo,44905100,Obras e Instalações,4170000.0,11949722.25,11949722.25,11897631.27
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1861,Construção do CEU São Rafael,44905100,Obras e Instalações,4705000.0,10042863.77,10042863.77,9716659.17
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1862,Construção do CEU Paz,44905100,Obras e Instalações,3630000.0,7197991.95,7197991.47,6899100.75
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1863,Construção do CEU Meninos,44905100,Obras e Instalações,3540000.0,13794165.06,13794165.06,12994467.03
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1864,Construção do CEU Rosa da China,44905100,Obras e Instalações,4735000.0,13336740.07,13336740.07,12421640.52
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1865,Construção do CEU Parque Veredas,44905100,Obras e Instalações,4765000.0,13362192.25,13362192.25,12649642.5
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1866,Construção do CEU Pera Marmelo,44905100,Obras e Instalações,5185000.0,11647216.67,11647216.67,10286381.57
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1867,Construção do CEU Inácio Monteiro,44905100,Obras e Instalações,3635000.0,10581749.08,10581749.08,10065938.74
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1868,Construção do CEU Cidade Dutra,44905100,Obras e Instalações,3910000.0,13453113.8,13453113.8,13146606.43
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1869,Construção do CEU Vila Atlântica,44905100,Obras e Instalações,3310000.0,12292933.73,12292933.73,10949916.56
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1870,Construção do CEU Parque São Carlos,44905100,Obras e Instalações,4355000.0,17486396.5,17486396.5,16941394.88
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,42,Núcleo de Ação Educativa - NAE 12   BT/LA/PI,2114,"Consumo de Água, Energia Elétrica, Gás Encanado e Telefone",33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,43,Núcleo de Ação Educativa - NAE 13   SM/AF/IQ,2114,"Consumo de Água, Energia Elétrica, Gás Encanado e Telefone",33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,2834,Aquisição Equip. e Utens. p/Conserv. Elabor.e Cons.de Merenda Escolar,33903000,Material de Consumo,1000000.0,124471.2,124471.2,7621.44
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,2834,Aquisição Equip. e Utens. p/Conserv. Elabor.e Cons.de Merenda Escolar,44905200,Equipamentos e Material Permanente,800000.0,937792.05,937792.05,920341.68
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,31,Núcleo de Ação Educativa - NAE 1   IP/JA/SA/SE/VM,2834,Aquisição Equip. e Utens. p/Conserv. Elabor.e Cons.de Merenda Escolar,33903000,Material de Consumo,1000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,32,Núcleo de Ação Educativa - NAE 2  ST/MG/JT,2834,Aquisição Equip. e Utens. p/Conserv. Elabor.e Cons.de Merenda Escolar,33903000,Material de Consumo,1000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,31,Núcleo de Ação Educativa - NAE 1   IP/JA/SA/SE/VM,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,192700.0,25553.0,25553.0,25553.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,31,Núcleo de Ação Educativa - NAE 1   IP/JA/SA/SE/VM,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,285000.0,129028.3,129028.3,129028.3
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,31,Núcleo de Ação Educativa - NAE 1   IP/JA/SA/SE/VM,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,32,Núcleo de Ação Educativa - NAE 2  ST/MG/JT,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,100000.0,99050.78,85249.54,85249.54
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,32,Núcleo de Ação Educativa - NAE 2  ST/MG/JT,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,430000.0,404502.0,401558.0,401558.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,32,Núcleo de Ação Educativa - NAE 2  ST/MG/JT,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1.0,1.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,33,Núcleo de Ação Educativa - NAE 3   CV/FO/SE,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,60800.0,51620.24,45188.24,45188.24
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,33,Núcleo de Ação Educativa - NAE 3   CV/FO/SE,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,444800.0,37520.0,28542.0,28542.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,33,Núcleo de Ação Educativa - NAE 3   CV/FO/SE,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,34,Núcleo de Ação Educativa - NAE 4   LA/PJ/PR,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,556985.0,7960.0,7960.0,7960.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,35,Núcleo de Ação Educativa  - NAE 5   CL,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,405729.0,4400.0,4400.0,4400.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,35,Núcleo de Ação Educativa  - NAE 5   CL,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,2000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,36,Núcleo de Ação Educativa - NAE 6   CS/SA,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,623000.0,69697.5,64692.2,64692.2
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,36,Núcleo de Ação Educativa - NAE 6   CS/SA,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,450000.0,8000.0,8000.0,8000.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,36,Núcleo de Ação Educativa - NAE 6   CS/SA,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,4000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,37,Núcleo de Ação Educativa  - NAE 7   PE/MO/AF,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,30329.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,37,Núcleo de Ação Educativa  - NAE 7   PE/MO/AF,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,252193.0,35566.44,35566.44,35566.44
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,37,Núcleo de Ação Educativa  - NAE 7   PE/MO/AF,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1.0,1.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,38,Núcleo de Ação Educativa  - NAE 8   VP,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,79144.0,15493.6,15493.6,15493.6
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,38,Núcleo de Ação Educativa  - NAE 8   VP,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,379753.0,12282.0,12282.0,12282.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,38,Núcleo de Ação Educativa  - NAE 8   VP,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,39,Núcleo de Ação Educativa  - NAE 9   IQ/PE,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,50000.0,45030.0,45030.0,45030.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,39,Núcleo de Ação Educativa  - NAE 9   IQ/PE,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,400000.0,104520.0,104520.0,101336.11
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,39,Núcleo de Ação Educativa  - NAE 9   IQ/PE,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,40,Núcleo de Ação Educativa - NAE 10   MP/EM,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,598635.0,67645.0,62245.0,62245.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,40,Núcleo de Ação Educativa - NAE 10   MP/EM,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,496980.0,432600.0,432600.0,432600.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,40,Núcleo de Ação Educativa - NAE 10   MP/EM,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,3000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,41,Núcleo de Ação Educativa  - NAE 11-G,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,30000.0,7836.0,7836.0,7836.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,41,Núcleo de Ação Educativa  - NAE 11-G,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,176000.0,71022.6,71022.6,71022.6
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,41,Núcleo de Ação Educativa  - NAE 11-G,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,2000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,42,Núcleo de Ação Educativa - NAE 12   BT/LA/PI,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,90032.0,30538.0,30538.0,30538.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,42,Núcleo de Ação Educativa - NAE 12   BT/LA/PI,2824,Apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,383520.0,17675.0,17675.0,17675.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,42,Núcleo de Ação Educativa - NAE 12   BT/LA/PI,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,1000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,43,Núcleo de Ação Educativa - NAE 13   SM/AF/IQ,2180,Formação e Aperfeiçoamento dos Profissionais da PMSP,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,116800.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,43,Núcleo de Ação Educativa - NAE 13   SM/AF/IQ,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,2000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,34,Núcleo de Ação Educativa - NAE 4   LA/PJ/PR,2851,Operação e Manutenção de Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,3000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,31,Núcleo de Ação Educativa - NAE 1   IP/JA/SA/SE/VM,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,8555090.0,5851823.83,5797549.66,5797549.66
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,32,Núcleo de Ação Educativa - NAE 2  ST/MG/JT,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,10492853.0,8395405.31,8394263.43,8394263.43
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,33,Núcleo de Ação Educativa - NAE 3   CV/FO/SE,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,8500299.0,5977373.13,5968595.8,5968595.8
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,34,Núcleo de Ação Educativa - NAE 4   LA/PJ/PR,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,12047781.0,7838312.38,7813657.19,7813657.19
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,35,Núcleo de Ação Educativa  - NAE 5   CL,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,12398410.0,8983742.93,8920149.16,8920149.16
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,36,Núcleo de Ação Educativa - NAE 6   CS/SA,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,10797461.0,8921597.86,8921597.86,8921597.86
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,37,Núcleo de Ação Educativa  - NAE 7   PE/MO/AF,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,8559774.0,6117833.24,6091513.24,6091513.24
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,38,Núcleo de Ação Educativa  - NAE 8   VP,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,8841434.0,6887513.01,6873018.78,6873018.78
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,39,Núcleo de Ação Educativa  - NAE 9   IQ/PE,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,6326212.0,4447927.97,4419483.4,4419483.4
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,40,Núcleo de Ação Educativa - NAE 10   MP/EM,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,13046195.0,10502371.46,10501552.99,10501552.99
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,41,Núcleo de Ação Educativa  - NAE 11-G,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,7232112.0,5732322.33,5732083.49,5732083.49
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,42,Núcleo de Ação Educativa - NAE 12   BT/LA/PI,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,7212046.0,5273060.01,5255990.14,5255990.14
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,43,Núcleo de Ação Educativa - NAE 13   SM/AF/IQ,2842,Operação e Manutenção de Escolas Municipais de Ensino Fundamental,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,7959720.0,5768393.86,5730961.49,5730961.49
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,31,Núcleo de Ação Educativa - NAE 1   IP/JA/SA/SE/VM,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,39971343.0,21489839.66,21489839.66,21489839.66
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,32,Núcleo de Ação Educativa - NAE 2  ST/MG/JT,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,48051803.0,25881399.44,25881399.44,25881399.44
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,33,Núcleo de Ação Educativa - NAE 3   CV/FO/SE,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,37062377.0,21127887.59,21127887.59,21127887.59
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,34,Núcleo de Ação Educativa - NAE 4   LA/PJ/PR,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,41264216.0,24907854.57,24907854.57,24907854.57
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,35,Núcleo de Ação Educativa  - NAE 5   CL,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,52900079.0,30470594.2,30470594.2,30470594.2
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,36,Núcleo de Ação Educativa - NAE 6   CS/SA,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,59148968.0,32494805.58,32494805.55,32494805.55
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,37,Núcleo de Ação Educativa  - NAE 7   PE/MO/AF,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,35984982.0,20025799.3,20025799.3,20025799.3
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,38,Núcleo de Ação Educativa  - NAE 8   VP,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,35984982.0,19737338.99,19737338.99,19737338.99
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,39,Núcleo de Ação Educativa  - NAE 9   IQ/PE,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,26503909.0,15164797.78,15164797.78,15164797.78
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,40,Núcleo de Ação Educativa - NAE 10   MP/EM,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,57640615.0,34499304.64,34499304.64,34499304.64
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,41,Núcleo de Ação Educativa  - NAE 11-G,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,28981917.0,17942815.35,17942815.35,17942815.35
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,42,Núcleo de Ação Educativa - NAE 12   BT/LA/PI,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,29197396.0,16149617.92,16149617.92,16149617.92
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,43,Núcleo de Ação Educativa - NAE 13   SM/AF/IQ,2858,Remuneração dos Profissionais do Magistério,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,33076015.0,19095152.41,19095152.41,19095152.41
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,6928,Progr.Assist.Integral  Aluno Problemas Aprend/Integr.Escolar - E1624,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,500000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1806,Constr.CEI Área Inst. Conj.Hab.Turístico-Estr.Turist.Jaraguá,44905100,Obras e Instalações,500000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,1823,Constr.EMEI Área Inst. Conj.Hab.Turístico - Estr.Turist.Jaraguá,44905100,Obras e Instalações,500000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,2904,Implantação do Curso de Filos.Disciplinar - Preceitos Kung Fu em EMEFs,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,500000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9651,Escola de Alfabetização para Portadores de Deficiência Mental - E05,44905100,Obras e Instalações,100000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9565,Construção da Creche - Cangaíba - E14,44905100,Obras e Instalações,300000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9652,Reforma da Creche Vila Carioca - E127,44905100,Obras e Instalações,300000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9653,Centros de Integração Educacional e Profissional - CIEPs - E192,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,300000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9653,Centros de Integração Educacional e Profissional - CIEPs - E192,44905100,Obras e Instalações,1000000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9591,Implantação de Creche no Conj.Hab.Fazenda do Carmo - CDHU - E395,44905100,Obras e Instalações,500000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9601,Manutenção e Reforma da Escola Municipal Assad Abdala - SP-MO - E749,44905100,Obras e Instalações,20000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9610,Construção da EMEF - Conj. Hab. Nações Unidas - E761,44905100,Obras e Instalações,1200000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,6952,Cesta Pedagógica para Professores - E785,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,2000000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9625,Reforma da EMEF Duque de Caxias - E845,44905100,Obras e Instalações,10000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9626,Reforma da EMEF Luiz Gonzaga Júnior - E846,44905100,Obras e Instalações,10000.0,0.0,0.0,0.0
2003-01-01,2003-12-31,2003,2003,Direta,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,9627,Reforma da EMEF Presidente Campos Salles - E847,44905100,Obras e Instalações,10000.0,0.0,0.0,0.0
