Órgão;Fornecedor;CNPJ;Objeto;Valor (R$);Modalidade;Contrato;Data de Assinatura;Vigência(Dias);Licitação
SUBPREFEITURA: IPIRANGA;ALLNET TELECOMUNICAÇOES E INFORMÁTICA LTDA. - EPP;01.227.675/0001-30;Contratação de serviços de assistência e suporte técnico preventivo mensal e corretivo para sistema telefônico tipo PABX, respectivos acessórios, periféricos, aparelhos digitais, etc., doravante denominado SISTEMA, incluindo o fornecimento de partes e peças.;27.000,00;PREGÃO PRESENCIAL EXTRATO DE ADITAMENTO;038/SP-IP/2008;10/12/2008;360;028/SP-IP/2008;
SUBPREFEITURA: IPIRANGA;OFFICEPLAN PLANEJAMENTO E GERENCIAMENTO LTDA.-EPP;02.136.688/0001-67;Contratação de empresa especializada em Prestação de Serviços Técnicos Especializados para Levantamento Planialtimétrico Cadastral, Estudos e Projetos Executivos, para: Item 01?Reurbanização do Canteiro Central da Via Anchieta  Item 02 ? Implantação de Mobiliário Urbano, na Rua Silva Bueno, e Item 03 ? Manutenção e Readequação do Muro Lindeiro as Ruas dos Sorocabanos e Bom Pastor.;55.110,23;CONVITE EXTRATO DE CONTRATO;006/SP-IP/2009;1/9/2009;30;001/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;DELIMA ENGENHARIA E CONSTRUÇÕES LTDA.;67.020.198/0001-46;Contratação de serviços de manutenção do passeio para implantação de equipamentos de ginástica e brinquedos, conforme Tabela de Custos Unitários e Caderno de Critérios SIURB-EDIF, com fornecimento de material de primeira linha e mão de obra especializada na Praça Jornalista Adriano Companhole, localizada entre a Av. Francisco Del Cossa e Rua Giovanni Bolfrátio ? Setor 157 ? Distrito: Sacomã ? Subprefeitura Ipiranga.;68.669,06;CONVITE EXTRATO DE CONTRATO;012/SP-IP/2009;29/9/2009;60;002/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;DELIMA ENGENHARIA E CONSTRUÇÕES LTDA;67.020.198/0001-46;Contratação de serviços de manutenção do passeio para implantação de equipamentos de ginástica e brinquedos, conforme Tabela de Custos Unitários e Caderno de Critérios SIURB-EDIF, com fornecimento de material de primeira linha e mão de obra especializada na Praça Jornalista Adriano Companhole, localizada entre a Av. Francisco Del Cossa e Rua Giovanni Bolfrátio ? Setor 157 ? Distrito: Sacomã ? Subprefeitura Ipiranga.;68.669,06;CONVITE EXTRATO DE ADITAMENTO;012/SP-IP/2009;29/9/2009;60;002/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;DELIMA ENGENHARIA E CONSTRUÇÕES LTDA.;67.020.198/0001-46;Contratação de serviços de manutenção da área de recreação e instalação de playground e de aparelhos de ginástica, conforme Tabela de Custos Unitários e Caderno de Critérios SIURB-EDIF, com fornecimento de material de primeira linha e mão de obra especializada na Praça Virgílio Di Cicco, localizada entre a Rua Abrão Mussa e Rua Dorcas Corrêa Amaral - Jardim Patente Novo - Distrito: Sacomã ? Subprefeitura Ipiranga.;29.972,21;CONVITE EXTRATO DE CONTRATO;008/SP-IP/2009;11/9/2009;60;003/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;HANATTEC COMÉRCIO DE TECNOLOGIA AMBIENTAL LTDA.;07.509.106/0001-64;Prestação de serviços à PMSP de limpeza mecânica do sistema de drenagem, com a utilização de 02 (dois) equipamentos combinado hidrojato/sugador, disponíveis cada um, por 192 (cento e noventa e duas) horas por mês, pelo período de 12 (doze) meses.;825.600,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;005/SP-IP/2009;8/9/2009;360;008/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;MAFEN ENGENHARIA E CONSTRUÇÕES LTDA.;01.078.768/0001-40;Contratação de serviços de manutenção de quadra de esporte, de passeio, e implantação de equipamentos de ginástica, conforme Tabela de Custos Unitários e caderno de Critérios SIURB-EDIF, com fornecimento de material de primeira linha e mão de obra especializada na Praça Mário Teles, localizada entre as Ruas Sylas Baltazar de Araújo e Antonio Gomes Ferreira ? Distrito: Sacomã ? Subprefeitura Ipiranga.;112.709,21;CONVITE EXTRATO DE CONTRATO;014/SP-IP/2009;9/10/2009;60;004/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;MAFEN ENGENHARIA E CONSTRUÇOES LTDA;01.078.768/0001-40;Contratação de serviços de manutenção de quadra de esporte, de passeio, e implantação de equipamentos de ginástica, conforme Tabela de Custos Unitários e caderno de Critérios SIURB-EDIF, com fornecimento de material de primeira linha e mão de obra especializada na Praça Mário Teles, localizada entre as Ruas Sylas Baltazar de Araújo e Antonio Gomes Ferreira ? Distrito: Sacomã ? Subprefeitura Ipiranga.;112.709,21;CONVITE EXTRATO DE ADITAMENTO;014/SP-IP/2009;9/10/2009;60;004/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;MAFEN ENGENHARIA E CONSTRUÇÕES LTDA;01.078.768/0001-40;Contratação de serviços de manutenção de quadra de esporte, de passeio, e implantação de equipamentos de ginástica, conforme Tabela de Custos Unitários e caderno de Critérios SIURB-EDIF, com fornecimento de material de primeira linha e mão de obra especializada na Praça Mário Teles, localizada entre as Ruas Sylas Baltazar de Araújo e Antonio Gomes Ferreira ? Distrito: Sacomã ? Subprefeitura Ipiranga.;112.709,21;CONVITE EXTRATO DE ADITAMENTO;014/SP-IP/2009;9/10/2009;60;004/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;AN ENGENHARIA E CONSTRUÇÕES LTDA.;52.191.228/0001-00;Contratação de serviços de manutenção de quadra de esporte, de arquibancada, de área de recreação, e implantação de play-ground e equipamentos de ginástica, conforme Tabela de Custos Unitários e Caderno de Critérios SIURB-EDIF, com fornecimento de material de primeira linha e mão de obra especializada na Praça Flávio Xavier de Toledo, localizada entre a Rua Ribeiro Lacerda x Rua Lustosa da Cunha ? Bosque da Saúde ? Distrito: Cursino ? Subprefeitura Ipiranga.;116.773,49;CONVITE EXTRATO DE CONTRATO;013/SP-IP/2009;25/9/2009;60;005/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;AN ENGENHARIA E CONSTRUÇÕES LTDA;52.191.228/0001-00;Contratação de serviços de manutenção de quadra de esporte, de arquibancada, de área de recreação, e implantação de play-ground e equipamentos de ginástica, conforme Tabela de Custos Unitários e Caderno de Critérios SIURB-EDIF, com fornecimento de material de primeira linha e mão de obra especializada na Praça Flávio Xavier de Toledo, localizada entre a Rua Ribeiro Lacerda x Rua Lustosa da Cunha ? Bosque da Saúde ? Distrito: Cursino ? Subprefeitura Ipiranga.;116.773,49;CONVITE EXTRATO DE ADITAMENTO;013/SP-IP/2009;3/12/2009;60;005/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;KONSERV SISTEMA DE SERVIÇOS LTDA;03.803.992/0001-83;Contratação de empresa especializada para prestação de serviço de LIMPEZA, ASSEIO E CONSERVAÇÃO PREDIAL, com o fornecimento de mão-de-obra, saneantes domissanitários, materiais e equipamentos, visando à obtenção de adequadas condições de salubridade e higiene, para os Equipamentos Esportivos conforme relação de endereços constantes do Anexo II deste Edital.;112.560,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;007/SP-IP/2009;9/9/2009;360;010/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;POTENZA ENGENHARIA E CONSTRUÇÃO LTDA.;58.853.169/0001-74;Contratação de empresa especializada em prestação de serviços de locação de 01 (um) caminhão basculante ?Toco? de capacidade mínima de 4,0 m³ com potência mínima de 134 cv, ano 1999 ou mais recente com motorista e combustível, equipado com sistema de rastreamento GPS, e 01 (uma) máquina pesada do tipo Retroescavadeira CASE 580H, JBC 214, MF 86 ou similar, ano 1999 ou mais recente, com operador e combustível e demais despesas de manutenção e operação inclusas, seguro contra terceiro e de responsabilidade civil contra danos materiais e pessoais.;49.824,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;009/SP-IP/2009;18/9/2009;90;011/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;POTENZA ENGENHARIA E CONSTRUÇÃO LTDA;58.853.169/0001-74;Contratação de empresa especializada em prestação de serviços de locação de 01 (um) caminhão basculante ?Toco? de capacidade mínima de 4,0 m³ com potência mínima de 134 cv, ano 1999 ou mais recente com motorista e combustível, equipado com sistema de rastreamento GPS, e 01 (uma) máquina pesada do tipo Retroescavadeira CASE 580H, JBC 214, MF 86 ou similar, ano 1999 ou mais recente, com operador e combustível e demais despesas de manutenção e operação inclusas, seguro contra terceiro e de responsabilidade civil contra danos materiais e pessoais.;49.824,00;PREGÃO PRESENCIAL EXTRATO DE ADITAMENTO;009/SP-IP/2009;18/9/2009;90;011/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;A N ENGENHARIA E CONSTRUÇÕES LTDA;52.191.228/0001-00;Contratação de serviços de implantação de mobiliário urbano, conforme tabela de custos unitários e caderno de critérios SIURB/EDIF, com fornecimento de material de primeira linha e mão de obra especializada, na Rua Silva Bueno, Trecho compreendido entre as Ruas Comandante Taylor e Dois de Julho. Distrito: Sacomã ? Subprefeitura Ipiranga.;72.870,29;CONVITE EXTRATO DE CONTRATO;017/SP-IP/2009;9/11/2009;60;006/SP-IP/2009;
SUBPREFEITURA: IPIRANGA;BASS ELEVADORES LTDA. EPP;03.949.258/0001-27;Prestação de serviços visando o fornecimento e instalação de elevador para portadores de deficiência física conforme normas NBR 9050, NBR 10098 e NBR 10982, Resolução CPA/SEHAB-G/010/10/2003 e demais especificações técnicas constantes no Memorial Descritivo - Anexo I, para a Sede da Subprefeitura do Ipiranga.;69.000,00;CONVITE EXTRATO DE CONTRATO;015/SP-IP/2009;27/10/2009;45;007/SP-IP/2009;
SUBPREFEITURA: ITAIM PAULISTA;Multiverde Comércio e Produção de Mudas Ltda - EPP;57.984.460/0001-19;Aquisição de mudas de plantas e flores ornamentais, gramas e mudas de árvores para embelezamento dos canteiros e praças na área sob jurisdição da Subprefeitura do Itaim Paulista, contidas no Anexo I deste edital.;159.158,66;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;008/SMSP/SP-IT/2009;23/10/2009;360;005/SMSP/SP-IT/2009;
SUBPREFEITURA: ITAQUERA;FLORESTANA PAISAGISMO CONST E SERV LTDA;53.591.103/0001-30;CONTRATAÇÃO DE 21 (VINTE E UMA)EQUIPES PARA PRESTAÇÃO DE SERVIÇOS DE CONSERVAÇÃO DE ÁREAS AJARDINADAS, PODA E REMOÇÃO DE ÁRVORES E MANUTENÇÃO DE PRAÇAS, CONFORME  ANEXO I ? TERMO DE REFERÊNCIA E ANEXO IV PLANILHA DE COMPOSIÇÃO DE CUSTOS.;67.200,00;PREGÃO EXTRATO DE ADITAMENTO;052/2006;28/10/2006;360;002/2006;
SUBPREFEITURA: ITAQUERA;JJO CONSTRUTORA E INCORPORADORA LTDA;02.680.280/0001-51;REFORMA DE ÁREA MUNICIPAL ? RUA CAXIÚ COM RUA UACARI ? C.A.E. CARVALHO - ITAQUERA, SP, CONFORME PLANILHA DE PREÇOS ? ANEXO II E MEMORIAL DESCRITIVO ? ANEXO III.;48.783,28;CONVITE EXTRATO DE CONTRATO;47/SP-QI/2008;5/12/2008;30;25/SP-IQ/2008;
SUBPREFEITURA: ITAQUERA;CONSTRUTORA ANASTÁCIO LTDA;43.438.001/0001-25;EXECUÇÃO DE REGULARIZAÇÃO MECÂNICA EM DIVERSAS RUAS DA SP-IQ.;149.005,60;CONVITE EXTRATO DE CONTRATO;044/SP-IQ/2008;11/12/2008;30;29/SP-IQ/2008;
SUBPREFEITURA: ITAQUERA;DUQUE ARANTES PLANEJAMENTO E CONSTRUÇÃO LTDA;10.491.891/0001-80;REFORMA DO ANFITEATRO DA SEDE DA SUBPREFEITURA DE ITAQUERA, À RUA GREGÓRIO RAMALHO, Nº. 103 ? ITAQUERA - SP, CONFORME PLANILHA DE PREÇOS ? ANEXO II E MEMORIAL DESCRITIVO ? ANEXO III.;53.035,64;CONVITE EXTRATO DE CONTRATO;008/SP-IQ/2009;16/7/2009;30;01/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;CONSTRUTORA ANASTÁCIO LTDA;43.438.001/0001-25;PRESTAÇÃO DE SERVIÇOS PARA LIMPEZA E DESASSOREAMENTO COM REMOÇÃO DE MATERIAL NÃO INERTE PARA DESTINO FINAL, CONSERVAÇÃO DE ÁREAS DO RESERVATÓRIO COMPREENDENDO CAIAÇÃO DE MURETAS, PINTURA DOS GRADIS E ELEMENTOS DE CONCRETO, LIMPEZA COM EQUIPAMENTO DE ALTA PRESSÃO E DESINFECÇÃO DE ÁREAS CONTAMINADAS POR INUNDAÇÕES DO RESERVATÓRIO DE AMORTECIMENTO DE CHEIAS ARICANDUVA V E LIMPEZA DO POÇO DE BOMBAS, PELO PERÍODO DE 12 (DOZE) MESES.;1.160.000,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;010/SP-IQ/2009;16/7/2009;360;012/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;NORTE SUL HIDROTECNOLOGIA E COMÉRCIO LTDA;38.980.710/0001-06;PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DO SISTEMA DE MICRO DRENAGEM ATRAVÉS DA LIMPEZA MECÂNICA DE GALERIAS, RAMAIS, BOCAS DE LOBO E POÇOS DE VISITA, SECAGEM, CARGA, REMOÇÃO PARA DISPOSIÇÃO FINAL EM ATERRO SANITÁRIO, DIAGNÓSTICO E RECOMENDAÇÕES PARA A SOLUÇÃO DE ALAGAMENTOS E OPERAÇÃO DO SISTEMA DE PROGRAMAÇÃO E CONTROLE DO SISTEMA DE DRENAGEM, PELO PERÍODO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS ? ANEXO III.;632.520,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;009/SP-IQ/2009;20/7/2009;360;009/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;NORTE SUL HIDROTECNOLOGIA LTDA;38.980.710/0001-06;PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DO SISTEMA DE MICRO DRENAGEM ATRAVÉS DA LIMPEZA MECÂNICA DE GALERIAS, RAMAIS, BOCAS DE LOBO E POÇOS DE VISITA, SECAGEM, CARGA, REMOÇÃO PARA DISPOSIÇÃO FINAL EM ATERRO SANITÁRIO, DIAGNÓSTICO E RECOMENDAÇÕES PARA A SOLUÇÃO DE ALAGAMENTOS E OPERAÇÃO DO SISTEMA DE PROGRAMAÇÃO E CONTROLE DO SISTEMA DE DRENAGEM, PELO PERÍODO DE 12 (DOZE) MESES, CONFORME ESPECIFICAÇÕES TÉCNICAS ? ANEXO III.;632.520,00;PREGÃO PRESENCIAL EXTRATO DE ADITAMENTO;009/SP-IQ/2009;20/7/2009;360;009/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;CONSUZ CONSTRUÇÃO E COMÉRCIO LTDA;05.393.816/0001-46;CONSTRUÇÃO DO CENTRO DE CONVIVÊNCIA EM ÁREA MUNICIPAL LOCALIZADA NA AVENIDA NAGIB FARAH MALUF, DISTRITO DE CONJUNTO JOSÉ BONIFÁCIO, SÃO PAULO, CONFORME MEMORIAL DESCRITIVO ? ANEXO I E PLANILHA DE PREÇOS ? ANEXO III.;96.693,02;TOMADA DE PREÇOS EXTRATO DE ADITAMENTO;14/SP-IQ/2009;7/12/2009;18;001/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;DB CONSTRUÇÕES LTDA;03.101.876/0001-12;Serviços de contenção de talude através da construção de muro de arrimo em bloco de concreto estrutural, drenagem e colocação de grama, na Rua dos Cáutaros ? Subprefeitura de Itaquera, S.P.;138.614,19;CONVITE EXTRATO DE CONTRATO;012/SP-IQ/2009;6/8/2009;45;02/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;MULT FUNCIONAL MÃO DE OBRA TERCEIRIZADA LTDA ME;07.705.183/0001-90;PRESTAÇÃO DE SERVIÇO DE LIMPEZA E HIGIENIZAÇÃO DE AMBIENTES, COM O FORNECIMENTO DE MÃO-DE-OBRA, SANEANTES DOMISSANITÁRIOS, MATERIAIS E EQUIPAMENTOS, VISANDO À OBTENÇÃO DE ADEQUADAS CONDIÇÕES DE SALUBRIDADE E HIGIENE, SOB INTEIRA RESPONSABILIDADE DA CONTRATADA, EM LOCAIS DETERMINADOS NA RELAÇÃO DE ENDEREÇOS CONSTANTES DO ANEXO II DO EDITAL, TIPO MENOR PREÇO GLOBAL.;90.000,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;013/SP-IQ/2009;10/8/2009;360;014/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;SOUZA PEDRO ENGENHARIA E CONSTRUÇÃO LTDA;07.091.681/0001-90;CONSTRUÇÃO DE MURO DE CONTENÇÃO, ESCADARIAS E ACESSOS INTERNOS EM ÁREA DE RISCO LOCALIZADA NO JARDIM ELIANE ? ITAQUERA, S.P., CONFORME PLANILHA DE PREÇOS ? ANEXO II E MEMORIAL DESCRITIVO ? ANEXO III.;66.916,72;CONVITE EXTRATO DE CONTRATO;016/SP-IQ/2009;24/8/2009;60;03/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;TECLA TERRAPLENAGEM E CONSTRUÇÕES LTDA;53.552.691/0001-00;CONSTRUÇÃO DE GALERIA DE ÁGUAS PLUVIAIS NA AVENIDA LÍDER, ALTURA DO Nº. 3020, CONFORME MEMORIAL DESCRITIVO ? ANEXO I E PLANILHA DE PREÇOS ? ANEXO III.;485.031,67;TOMADA DE PREÇOS EXTRATO DE CONTRATO;019/SP-IQ/2009;15/9/2009;90;02/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;CONSUZ CONSTRUÇÃO E COMÉRCIO LTDA;05.393.816/0001-46;CONSTRUÇÃO DE GALERIA DE ÁGUAS PLUVIAIS NA AVENIDA LÍDER, ALTURA DO Nº. 3020, CONFORME MEMORIAL DESCRITIVO ? ANEXO I E PLANILHA DE PREÇOS ? ANEXO III.;473.378,38;TOMADA DE PREÇOS EXTRATO DE CONTRATO;014/SP-IQ/2009;24/8/2009;90;02/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;MULT FUNCIONAL MÃO DE OBRA TERCEIRIZADA LTDA - ME;07.705.183/0001-90;PRESTAÇÃO DE SERVIÇO DE LIMPEZA E HIGIENIZAÇÃO DE AMBIENTES, COM O FORNECIMENTO DE MÃO-DE-OBRA, SANEANTES DOMISSANITÁRIOS, MATERIAIS E EQUIPAMENTOS, VISANDO À OBTENÇÃO DE ADEQUADAS CONDIÇÕES DE SALUBRIDADE E HIGIENE, SOB INTEIRA RESPONSABILIDADE DA CONTRATADA, NOS CENTROS ESPORTIVOS PERTENCENTES À SUBPREFEITURA DE ITAQUERA, DISCRIMINADOS NA RELAÇÃO DE ENDEREÇOS CONSTANTES DO ANEXO II DO EDITAL, TIPO MENOR PREÇO GLOBAL.;168.480,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;021/SP-IQ/2009;2/10/2009;360;017/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;R&A COMÉRCIO DE EQUIPAMENTOS TELEFÔNICOS LTDA.;54.561.071/0001-92;Contratação de Empresa para Locação de Uma Central PABX Monytel MDX Compact Plus, equipada inicialmente com 16 (dezesseis) troncos analógicos, 40 (quarenta) ramais analógicos, 04 (quatro) ramais digitais, 01 (um) aparelho telefônico digital KS, 01 (uma) mesa operadora com instalação até o DG, com retificador interno, devendo a empresa contratada oferecer manutenção preventiva e corretiva na Central e no Software de tarifação e havendo necessidade de substituição de peças, a empresa deverá apresentar orçamento prévio para aprovação da Coordenadoria de Administração e Finanças desta Subprefeitura Itaquera.;7.680,00;DISPENSA EXTRATO DE CONTRATO;020/SP-IQ/2009;29/8/2009;360;2009-0.236.798-2;
SUBPREFEITURA: ITAQUERA;COPLEM ENGENHARIA E EMPREENDIMENTOS LTDA;02.178.331/0001-41;CONTRAÇÃO DE EMPRESA PARA REVITALIZAÇÃO E TRATAMENTO DA ÁREA DE RISCO ENTRE A RUA ARBELA E RUA BORJA CASTRO - ITAQUERA, CONFORME MEMORIAL DESCRITIVO ? ANEXO I E PLANILHA DE PREÇOS ? ANEXO III.;921.008,60;TOMADA DE PREÇOS EXTRATO DE CONTRATO;022/SP-IQ/2009;29/10/2009;90;003/SP-IQ/2009;
SUBPREFEITURA: ITAQUERA;CIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO;43.776.517/0001-80;contratação da empresa SABESP;3.174,00;DISPENSA EXTRATO DE CONTRATO;012/SP-IQ/2007;1/10/2007;360;2007-0.205.793-9;
SUBPREFEITURA: JAÇANÃ-TREMEMBÉ;B&B ENGENHARIA E CONSTRUÇÕES LTDA;03.643.992/0001-63;Contratação para prestação dos serviços de reforma e reformulação paisagística e projeto executivo da Praça Lazer das Crianças;14.978,15;CONVITE EXTRATO DE CONTRATO;19/SP JT/2009;17/12/2009;30;07/SP-JT/2009;
SUBPREFEITURA: JAÇANÃ-TREMEMBÉ;KF2 ENGENHARIA E CONSULTORIA LTDA;07.169.280/0001-05;Contratação de Elaboração de Projeto Executivo de Captação de Águas e Planilha com Memorial Descritivo para Execução das Obras na Rua Luis Nunes e Praça Miguel Braga;9.573,25;CONVITE EXTRATO DE CONTRATO;nº 018/SPJT/2009;9/12/2009;30;09/SP-JT/2009;
SUBPREFEITURA: JAÇANÃ-TREMEMBÉ;KF2 ENGENHARIA E CONSULTORIA LTDA;07.169.280/0001-05;Contratação de Elaboração de Projeto Executivo de Captação de Águas e Planilha com Memorial Descritivo para Execução das Obras na Rua Luis Nunes e Praça Miguel Braga;9.573,25;CONVITE EXTRATO DE CONTRATO;18/SPJT/2009;9/12/2009;30;09/SP-JT/2009;
SUBPREFEITURA: LAPA;HIPLAN CONSTRUÇÕES DE MANUT. URBANA LTDA.;65.034.654/0001-81;Contratação de empresa para prestação de serviços de apoio à fiscalização de comércio ambulante, remoção de favelas, coleta de mercadorias e/ou equipamentos abandonados, através de 02 (duas) equipes, por um período de 12 (doze) meses.;698.400,00;PREGÃO PRESENCIAL EXTRATO DE ADITAMENTO;025/SP-LA/2008;25/11/2008;360;018/SP-LA/2008;
SUBPREFEITURA: LAPA;SKJ ENGENHARIA E CONSTRUÇÕES LTDA;02.419.572/0001-35;FORNECIMENTO E INSTALAÇÃO DE ALAMBRADO EM TELA GALVANIZADA PADRÃO EDIF-04 E DE 03 (TRÊS) PORTÕES EM FERRO PERFILADO COM TELA PADRÃO EDIF ? 30/34, NO CONTORNO DA ÁREA MUNICIPAL, ENTRE A ALÇA DE ACESSO À AV. NICOLAS BOER X PONTE JÚLIO DE MESQUITA NETO.;96.768,78;CONVITE EXTRATO DE CONTRATO;005/SP-LA/2009;30/3/2009;20;001/SP-LA/2009;
SUBPREFEITURA: LAPA;ACESSO ENGª E COM. DE MATS. PARA CONSTRUÇÃO LTDA.;01.497.728/0001-33;CONTRATAÇÃO DE EMPRESA PARA A EXECUÇÃO DE SERVIÇOS E OBRAS DE SUBSTITUIÇÃO DO PISO DOS PASSEIOS PÚBLICOS QUE CIRCUNDAM O CEMITÉRIO DA LAPA, CONFORME AS ESPECIFICAÇÕES CONTIDAS NO ANEXO I ? MEMORIAL DESCRITIVO, DO EDITAL;395.500,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;007/SP-LA/2009;14/10/2009;120;008/SP-LA/2009;
SUBPREFEITURA: LAPA;FACCHIN CONSTRUÇÕES LTDA.;08.469.841/0001-54;CONTRATAÇÃO DE EMPRESA PARA A EXECUÇÃO DE SERVIÇOS E OBRAS DE SUBSTITUIÇÃO DO PISO DOS PASSEIOS PÚBLICOS QUE COMPÕEM A ROTA DO PLANO EMERGENCIAL DE CALÇADAS;508.000,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;012/SP-LA/2009;6/11/2009;150;011/SP-LA/2009;
SUBPREFEITURA: MBOI MIRIM;ERA TÉCNICA CONSTRUÇÕES E SERVIÇOS LTDA;65.035.222/0001-95;contratação de empresa para prestação de serviços de desfazimento e demolição de construções irregulares, localizadas em áreas de proteção ambiental, com a utilização de equipamentos manuais, mecânicos e/ou hidráulicos, por meio de equipe;984.000,00;PREGÃO PRESENCIAL EXTRATO DE ADITAMENTO;;18/9/2009;360;017/SPMB/CAF/2007;
SUBPREFEITURA: MBOI MIRIM;COOPERCAR-Cooperativa dos prestadores de serviço;07.995.986/0001-26;contratação de empresa especializada em serviço de transporte com veículos , incluindo motorista e combustível com quilometragem livre;303.460,00;PREGÃO PRESENCIAL EXTRATO DE ADITAMENTO;nº 18/SPMB/2008;18/11/2009;150;PP 001/2008;
SUBPREFEITURA: MBOI MIRIM;Cia de Saneamento Basico do Estado de São Paulo;43.776.517/0001-80;Fornecimento de água de reuso;230,40;DISPENSA EXTRATO DE CONTRATO;OES 06/SPMB/2008;1/10/2008;360;2008-0.147.488-0;
SUBPREFEITURA: MBOI MIRIM;Shirlei Dias Cezanhoque;127.393.588-81;Locação do Imóvel residencial situado á Rua Jean de Brienne, nº. 25, Jardim Santa Josefina, Tupanoquera, São Paulo Capital;12.600,00;DISPENSA EXTRATO DE CONTRATO;;26/11/2008;360;2008-0.294.995-5;
SUBPREFEITURA: MBOI MIRIM;M.C.ENGENHARIA E CONSTRUÇÕES LTDA.;71.654.446/0001-88;Execução de obra de contenção de talude em area de risco, localizada na Viela Cabral Jardim Paranapanema;489.034,41;TOMADA DE PREÇOS EXTRATO DE CONTRATO;TC Nº 08/SPMB/2009;24/7/2009;150;TP_01/SPMB/2009;
SUBPREFEITURA: MBOI MIRIM;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;34.028.316/0001-03;Contratação de Empresa Especializada em Prestação de Serviços Postais, Telemáticos e Adicionais;9.287,62;DISPENSA EXTRATO DE CONTRATO;9912239569;15/7/2009;360;DL_33/SPMB/2009;
SUBPREFEITURA: MBOI MIRIM;DB Construções Ltda;03.101.876/0001-12;Contratação de Serviços de Melhoramento da Viela 26 que liga a Rua Ciclades com a Rua Miguel Luongo. ? Jardim Guarujá.;52.800,00;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;TC 09/SP-MB/2009;7/8/2009;90;PP 06/SP-MB/2009;
SUBPREFEITURA: MBOI MIRIM;JOTABÊ SERVIÇOD TÉCNICOS ESPECIALIZADOS LTDA;57.695.058/0001-14;PRESTAÇÃO DE SERVIÇO DE LIMPEZA, ASSEIO E CONSERVAÇÃO PREDIAL, COM MÃO DE OBRA, MATERIAIS E EQUIPAMENTOS.;226.129,08;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;Nº 14/SPMB/2009;17/8/2009;360;PP07/SPMB/2009;
SUBPREFEITURA: MBOI MIRIM;JOTABÊ SERVIÇOS TÉCNICOS ESPECIALIZADOS LTDA;57.695.058/0001-14;PRESTAÇÃO DE SERVIÇO DE LIMPEZA, ASSEIO E CONSERVAÇÃO PREDIAL, COM MÃO DE OBRA, MATERIAIS E EQUIPAMENTOS.;226.129,08;PREGÃO PRESENCIAL EXTRATO DE CONTRATO;;17/8/2009;360;PP07/SPMB/2009;
SUBPREFEITURA: MBOI MIRIM;CONSTRUTORA JR SÃO PAULO LTDA;07.906.527/0001-29;MANUTENÇÃO DE VIELA ENTRE AS R. BERNARD CLAVIJO ALT. DO Nº 06 X ANDREA DRAGONE ALT.163-JD. VERA CRUZ;142.781,07;CONVITE EXTRATO DE CONTRATO;13/SPMB/2009;2/9/2009;90;CC 02/SP-MB/2009;
