datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,sigla_orgao,ds_orgao,cd_unidade,ds_unidade,cd_funcao,ds_funcao,cd_subfuncao,ds_subfuncao,cd_programa,ds_programa,pa,papa,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,categoria_despesa,ds_categoria,grupo_despesa,ds_grupo,cd_modalidade,ds_modalidade,cd_elemento,cd_fonte,ds_fonte,sld_orcado_ano,vl_atualizado,vl_congelado,vl_descongelado,vl_congeladoliquido,vl_reservado,vl_cancelado,vl_reservadoliquido,vl_empenhado,vl_anulado,vl_empenhadoliquido,vl_liquidado,vl_pago
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2822,Operação e Manutenção do Sistema Municipal de Ensino,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,2,Transferências Federais,0.0,18000000.0,0.0,0.0,0.0,18503250.93,573413.75,17929837.18,17929837.18,0.0,17929837.18,5798663.59,4206434.92
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2822,Operação e Manutenção do Sistema Municipal de Ensino,33909200,Despesas de Exercícios Anteriores,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,12435265.68,0.0,0.0,0.0,12581581.02,147222.1,12434358.92,13037408.43,617841.34,12419567.09,11629559.03,11629559.03
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2822,Operação e Manutenção do Sistema Municipal de Ensino,44905200,Equipamentos e Material Permanente,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,15000000.0,15050000.0,23000000.0,15000000.0,8000000.0,994656.58,106741.69,887914.89,603437.17,0.0,603437.17,585200.0,585200.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2822,Operação e Manutenção do Sistema Municipal de Ensino,44905200,Equipamentos e Material Permanente,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,52,2,Transferências Federais,28500000.0,23369975.65,28500000.0,6822000.0,21678000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2848,Transporte Escolar,33903600,Outros Serviços de Terceiros - Pessoa Física,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,36,0,Tesouro Municipal,75150928.0,91225336.1,0.0,0.0,0.0,91225336.1,0.0,91225336.1,68499779.83,3679017.25,64820762.58,47203701.2,43008284.45
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2848,Transporte Escolar,33903600,Outros Serviços de Terceiros - Pessoa Física,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,36,2,Transferências Federais,121000.0,121000.0,121000.0,0.0,121000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2848,Transporte Escolar,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,66290690.0,54260778.51,20000000.0,20000000.0,0.0,54260778.51,0.0,54260778.51,43970570.61,3868904.15,40101666.46,31893933.61,30740262.61
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2848,Transporte Escolar,33904700,Obrigações Tributárias e Contributivas,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,47,0,Tesouro Municipal,5929967.0,3649013.44,0.0,0.0,0.0,3649013.44,0.0,3649013.44,2193504.79,0.0,2193504.79,1726644.89,1405974.01
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2848,Transporte Escolar,33909200,Despesas de Exercícios Anteriores,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,916652.4,0.0,0.0,0.0,916652.4,0.0,916652.4,918224.96,1572.56,916652.4,916652.4,916652.4
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2851,Operação e Manutenção dos Centros Educacionais Unificados,33903000,Material de Consumo,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,3168000.0,3168000.0,1000000.0,0.0,1000000.0,105576.01,38114.89,67461.12,18436.4,1563.52,16872.88,11786.96,11786.96
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2851,Operação e Manutenção dos Centros Educacionais Unificados,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,200637091.0,203500761.4,0.0,0.0,0.0,326417913.56,123214016.27,203203897.29,205268378.94,2119348.53,203149030.41,104658473.36,98256264.47
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2851,Operação e Manutenção dos Centros Educacionais Unificados,33909200,Despesas de Exercícios Anteriores,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,5152138.15,0.0,0.0,0.0,5157308.55,5170.4,5152138.15,5152137.95,153.97,5151983.98,5078115.61,5077840.61
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2851,Operação e Manutenção dos Centros Educacionais Unificados,44905200,Equipamentos e Material Permanente,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,3470914.0,3470914.0,4470914.0,3470914.0,1000000.0,452138.37,83859.44,368278.93,177036.04,1230.0,175806.04,174226.04,170519.84
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2864,Ações Complementares do Sistema Municipal de Ensino,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,5664647.0,5264749.25,0.0,0.0,0.0,4729857.32,81009.33,4648847.99,4704032.1,59879.11,4644152.99,2355328.67,2234566.54
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2864,Ações Complementares do Sistema Municipal de Ensino,33909200,Despesas de Exercícios Anteriores,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,101609.13,0.0,0.0,0.0,101609.13,0.0,101609.13,101609.13,0.0,101609.13,101609.13,101609.13
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Auxilios,2822,Operação e Manutenção do Sistema Municipal de Ensino,33904600,Auxílio-Alimentação,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,0,Tesouro Municipal,349203199.0,351099212.95,0.0,0.0,0.0,200242391.1,0.0,200242391.1,200907966.91,665575.81,200242391.1,200242391.1,200242391.1
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Auxilios,2822,Operação e Manutenção do Sistema Municipal de Ensino,33904900,Auxílio-Transporte,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,49,0,Tesouro Municipal,19077630.0,19077630.0,0.0,0.0,0.0,11961983.91,0.0,11961983.91,11962330.41,346.5,11961983.91,11961983.91,11961983.91
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Auxilios,2851,Operação e Manutenção dos Centros Educacionais Unificados,33904600,Auxílio-Alimentação,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,0,Tesouro Municipal,3306285.0,3306285.0,0.0,0.0,0.0,2861467.01,0.0,2861467.01,2861467.01,0.0,2861467.01,2861467.01,2861467.01
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Auxilios,2851,Operação e Manutenção dos Centros Educacionais Unificados,33904900,Auxílio-Transporte,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,49,0,Tesouro Municipal,175476.0,175476.0,0.0,0.0,0.0,161198.05,0.0,161198.05,161198.05,0.0,161198.05,161198.05,161198.05
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Auxilios,2864,Ações Complementares do Sistema Municipal de Ensino,33904600,Auxílio-Alimentação,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,0,Tesouro Municipal,4122575.0,4122575.0,0.0,0.0,0.0,2008170.4,0.0,2008170.4,2008170.4,0.0,2008170.4,2008170.4,2008170.4
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Auxilios,2864,Ações Complementares do Sistema Municipal de Ensino,33904900,Auxílio-Transporte,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,49,0,Tesouro Municipal,226009.0,226009.0,0.0,0.0,0.0,119103.51,0.0,119103.51,119103.51,0.0,119103.51,119103.51,119103.51
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Pessoal,2822,Operação e Manutenção do Sistema Municipal de Ensino,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3.0,Despesas Correntes,1.0,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,0,Tesouro Municipal,1188708754.0,1283394290.46,0.0,0.0,0.0,521987582.75,0.0,521987582.75,521987582.75,0.0,521987582.75,521987582.75,521987582.75
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Pessoal,2851,Operação e Manutenção dos Centros Educacionais Unificados,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3.0,Despesas Correntes,1.0,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,0,Tesouro Municipal,72133437.0,72133437.0,0.0,0.0,0.0,46521133.26,0.0,46521133.26,46521133.26,0.0,46521133.26,46521133.26,46521133.26
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Pessoal,2856,Remuneração dos Profissionais do Magistério ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3.0,Despesas Correntes,1.0,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,4,Fundo Constitucional da Educação,3476364213.0,3476364213.0,0.0,0.0,0.0,2013946824.44,0.0,2013946824.44,2013946824.44,0.0,2013946824.44,2013946824.44,2013946824.44
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Pessoal,2864,Ações Complementares do Sistema Municipal de Ensino,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3.0,Despesas Correntes,1.0,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,0,Tesouro Municipal,48860521.0,48860521.0,0.0,0.0,0.0,25480795.81,0.0,25480795.81,25480795.81,0.0,25480795.81,25480795.81,25480795.81
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Projeto,Projeto,1427,"E3629 - Instalação do Sistema Fotovoltaico para Geração de Eletricidade nas Escolas Municipais: EMEF João Hirata Sussumu e EMEF Aldo da Tofóri, através do Programa Juventude Solar do Greenpeace Brasil",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,150000.0,150000.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Projeto,Projeto,1430,"Construção, reforma e ampliação de equipamentos educacionais",44905100,Obras e Instalações,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,26417767.0,9604341.7,26417767.0,26417767.0,0.0,9608346.83,4005.13,9604341.7,9519140.67,624831.3,8894309.37,2802306.47,2802306.47
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Projeto,Projeto,1430,"Construção, reforma e ampliação de equipamentos educacionais",44909200,Despesas de Exercícios Anteriores,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,2143991.19,0.0,0.0,0.0,2224725.68,124642.78,2100082.9,2168557.29,149208.88,2019348.41,1598610.99,1598610.99
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Projeto,Projeto,1861,"E3726 - EMEF Rubens Paiva - Colocação de Aparelho de Ginástica, Colocação de Brinquedos, Revitalização e Demolição de Parede, na R dos Navegadores, 91 - Jardim Ângela, São Paulo, SP CEP:03985-120",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,39,0,Tesouro Municipal,150000.0,150000.0,150000.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Projeto,Projeto,1863,"E5610 - Implantação de Escola Municipal (EMEI/EMEF) no Bairro Jardim Mirna, imóvel localizado à Avenida Carlos Alberto Bastos Machado, S/n, Lote 16.",44905100,Obras e Instalações,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Projeto,Projeto,1864,"E5611 - Desapropriação de Área localizada à Rua Dr. Francisco Thomaz de Carvalho, s/n, Lotes 28, 29 e 30, Quadra 61, Bairro Paraisópolis para Implantação de CEU",44906100,Aquisição de Imóveis,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,61,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,Melhoria da qualidade e ampliação do acesso à educação,Projeto,Projeto,1865,"E5614 - PMLLLB Plano Municipal do Livro, Leitura, Literatura e Biblioteca",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2824,Ações e materiais de apoio Didático-Pedagógico Educacional,33903000,Material de Consumo,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,70400.0,70400.0,0.0,0.0,0.0,18037.0,4723.0,13314.0,6107.0,0.0,6107.0,6107.0,6107.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2824,Ações e materiais de apoio Didático-Pedagógico Educacional,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,719250.0,719250.0,0.0,0.0,0.0,718800.0,0.0,718800.0,718800.0,0.0,718800.0,234000.0,234000.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2824,Ações e materiais de apoio Didático-Pedagógico Educacional,33904700,Obrigações Tributárias e Contributivas,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,47,0,Tesouro Municipal,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2824,Ações e materiais de apoio Didático-Pedagógico Educacional,44905200,Equipamentos e Material Permanente,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33901400,Diárias - Civil,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,14,0,Tesouro Municipal,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903000,Material de Consumo,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,80000.0,80000.0,0.0,0.0,0.0,60685.0,21656.43,39028.57,35679.57,901.0,34778.57,32816.03,31496.9
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903300,Passagens e Despesas com Locomoção,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,33,0,Tesouro Municipal,5000.0,5000.0,0.0,0.0,0.0,2451.89,0.0,2451.89,2451.89,0.0,2451.89,2451.89,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903700,Locação de Mão-de-Obra,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,37,0,Tesouro Municipal,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,2440207.0,2440207.0,0.0,0.0,0.0,2916822.31,885818.38,2031003.93,2277622.84,272658.91,2004963.93,894961.74,892942.62
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33904700,Obrigações Tributárias e Contributivas,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,47,0,Tesouro Municipal,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,44905200,Equipamentos e Material Permanente,4.0,Despesas de Capital,4.0,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,5000.0,5000.0,5000.0,5000.0,0.0,4126.41,2307.43,1818.98,1818.98,0.0,1818.98,1818.98,1818.98
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,361,Ensino Fundamental,3023,Superação da extrema pobreza,Atividade,Atividade,2826,Alfabetização de Jovens e Adultos,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,39,0,Tesouro Municipal,425472.0,425472.0,0.0,0.0,0.0,524307.4,114999.32,409308.08,472142.76,114999.32,357143.44,214876.24,214876.24
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,365,Educação Infantil,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2825,Operação e Manutenção de CEIs e Creches da rede conveniada e outras modalidades de parcerias,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,39,0,Tesouro Municipal,108231807.0,114749306.65,0.0,0.0,0.0,138567789.55,26029142.15,112538647.4,143267326.38,33889205.01,109378121.37,65676884.59,63182598.57
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,365,Educação Infantil,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2825,Operação e Manutenção de CEIs e Creches da rede conveniada e outras modalidades de parcerias,33903600,Outros Serviços de Terceiros - Pessoa Física,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,36,0,Tesouro Municipal,2913412.0,2913412.0,0.0,0.0,0.0,2821894.09,8272.64,2813621.45,2824073.84,10452.39,2813621.45,1580013.77,1573929.01
2015-01-01,2015-08-19,2015,2015,Administração Direta,16,SME,Secretaria Municipal de Educação,11,Diretoria Regional de Educação - Ipiranga,12,Educação,365,Educação Infantil,3010,Melhoria da qualidade e ampliação do acesso à educação,Atividade,Atividade,2825,Operação e Manutenção de CEIs e Creches da rede conveniada e outras modalidades de parcerias,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3.0,Despesas Correntes,3.0,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,286217.0,286217.0,0.0,0.0,0.0,279080.7,0.0,279080.7,279080.7,0.0,279080.7,279080.7,279080.7
