Descrição_Categoria_Código,Textbox112,Textbox113,Descrição_Fonte_Código,Textbox98,Textbox99,Descrição_Especificação_Código,Textbox86,Textbox87,Descrição_Rubrica_Código,Textbox66,Textbox67,Descrição_Alínea_Código,Textbox55,Textbox56,Descrição_Sub_Alínea_Código,Textbox108,Textbox109,Valor_Previsto_Receita_Anual1,Valor_Realizado_Receita,Textbox32,Textbox33
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.66 - OUTROS PROGRAMAS FINANCIADOS P/ TRANSFERÊNCIAS FUN,"R$ 1.255.000,00","R$ 3.777.570,54","R$ 104.583,33","R$ 336.360,79","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.66 - OUTROS PROGRAMAS FINANCIADOS P/ TRANSFERÊNCIAS FUN,"R$ 1.255.000,00","R$ 3.777.570,54","R$ 104.583,33","R$ 390.192,82","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.66 - OUTROS PROGRAMAS FINANCIADOS P/ TRANSFERÊNCIAS FUN,"R$ 1.255.000,00","R$ 3.777.570,54","R$ 104.583,33","R$ 561.142,76","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.66 - OUTROS PROGRAMAS FINANCIADOS P/ TRANSFERÊNCIAS FUN,"R$ 1.255.000,00","R$ 3.777.570,54","R$ 104.583,33","R$ 572.184,01","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.66 - OUTROS PROGRAMAS FINANCIADOS P/ TRANSFERÊNCIAS FUN,"R$ 1.255.000,00","R$ 3.777.570,54","R$ 104.583,33","R$ 406.374,90","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.66 - OUTROS PROGRAMAS FINANCIADOS P/ TRANSFERÊNCIAS FUN,"R$ 1.255.000,00","R$ 3.777.570,54","R$ 104.583,33","R$ 416.076,58","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.67 - PROGRAMA URB - AL,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 103.090,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 329,78","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 2.526,11","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 865.775,77","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.68 - CONVÊNIO MTE/SPPE X PMSP/SMTRAB - PROJOVEM,"R$ 0,00","R$ 971.721,66","R$ 0,00","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.69 - CONVÊNIO SENASP,"R$ 351.200,00","R$ 11.632,69","R$ 29.266,67","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.69 - CONVÊNIO SENASP,"R$ 351.200,00","R$ 11.632,69","R$ 29.266,67","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.69 - CONVÊNIO SENASP,"R$ 351.200,00","R$ 11.632,69","R$ 29.266,67","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.69 - CONVÊNIO SENASP,"R$ 351.200,00","R$ 11.632,69","R$ 29.266,67","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.69 - CONVÊNIO SENASP,"R$ 351.200,00","R$ 11.632,69","R$ 29.266,67","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
1 - RECEITAS CORRENTES,"R$ 22.436.612.174,00","R$ 22.705.570.022,61",1.3 - RECEITA PATRIMONIAL,"R$ 681.087.460,00","R$ 632.991.329,47",1.3.2 - RECEITAS DE VALORES MOBILIÁRIOS,"R$ 629.648.460,00","R$ 576.740.793,83",1.3.2.9 - OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,"R$ 548.765.160,00","R$ 504.662.876,03",1.3.2.9.01 - JUROS S/ EMPR. HIPOTEC. 1ª SÉRIE,"R$ 525.816.445,00","R$ 487.714.670,95",1.3.2.9.01.69 - CONVÊNIO SENASP,"R$ 351.200,00","R$ 11.632,69","R$ 29.266,67","R$ 0,00","R$ 23.493.131.464,00","R$ 22.406.672.753,85"
